sessionId,imageName,aestheticScore,qualityScore,sessionId_imageName,set
session60,iaa_pub4146_.jpg,3.294117647058824,3.373529411764706,session60_iaa_pub4146_.jpg,training
session163,iaa_pub11380_.jpg,3.4642857142857144,3.678571428571429,session163_iaa_pub11380_.jpg,training
session182,iaa_pub12731_.jpg,1.68,1.844,session182_iaa_pub12731_.jpg,training
session146,iaa_pub10158_.jpg,3.24,3.536,session146_iaa_pub10158_.jpg,training
session328,iaa_pub22953_.jpg,3.0,3.28,session328_iaa_pub22953_.jpg,training
session65,iaa_pub4509_.jpg,3.8,3.88,session65_iaa_pub4509_.jpg,training
session268,iaa_pub18707_.jpg,1.68,1.904,session268_iaa_pub18707_.jpg,training
session5,iaa_pub283_.jpg,3.3653846153846154,3.5807692307692305,session5_iaa_pub283_.jpg,training
session258,iaa_pub18053_.jpg,2.9038461538461537,3.119230769230769,session258_iaa_pub18053_.jpg,training
session248,iaa_pub17293_.jpg,3.12,3.3080000000000003,session248_iaa_pub17293_.jpg,training
session292,iaa_pub20386_.jpg,3.629032258064516,3.7387096774193536,session292_iaa_pub20386_.jpg,training
session31,iaa_pub2160_.jpg,3.22,3.528,session31_iaa_pub2160_.jpg,training
session435,iaa_pub30395_.jpg,3.42,3.676,session435_iaa_pub30395_.jpg,training
session342,iaa_pub23876_.jpg,3.08,3.252,session342_iaa_pub23876_.jpg,training
session281,iaa_pub19612_.jpg,3.42,3.544,session281_iaa_pub19612_.jpg,training
session383,iaa_pub26798_.jpg,3.037037037037037,3.3666666666666667,session383_iaa_pub26798_.jpg,training
session168,iaa_pub11726_.jpg,4.3,4.36,session168_iaa_pub11726_.jpg,training
session22,iaa_pub1482_.jpg,3.52,3.692,session22_iaa_pub1482_.jpg,training
session349,iaa_pub24406_.jpg,3.32,3.684,session349_iaa_pub24406_.jpg,training
session367,iaa_pub25638_.jpg,3.24,3.528,session367_iaa_pub25638_.jpg,training
session163,iaa_pub11383_.jpg,2.982142857142857,3.15,session163_iaa_pub11383_.jpg,training
session383,iaa_pub26742_.jpg,3.0,3.2666666666666666,session383_iaa_pub26742_.jpg,training
session352,iaa_pub24601_.jpg,3.064516129032258,3.138709677419355,session352_iaa_pub24601_.jpg,training
session135,iaa_pub9425_.jpg,3.592592592592593,3.774074074074074,session135_iaa_pub9425_.jpg,training
session108,iaa_pub7536_.jpg,4.0,4.0760000000000005,session108_iaa_pub7536_.jpg,training
session313,iaa_pub21876_.jpg,3.98,4.092,session313_iaa_pub21876_.jpg,training
session294,iaa_pub20533_.jpg,3.5,3.668,session294_iaa_pub20533_.jpg,training
session137,iaa_pub9541_.jpg,3.64,3.864,session137_iaa_pub9541_.jpg,training
session67,iaa_pub4656_.jpg,3.8125,3.9583333333333335,session67_iaa_pub4656_.jpg,training
session60,iaa_pub4179_.jpg,2.4558823529411766,2.5823529411764703,session60_iaa_pub4179_.jpg,training
session433,iaa_pub30292_.jpg,3.68,3.872,session433_iaa_pub30292_.jpg,training
session26,iaa_pub1806_.jpg,3.04,3.228,session26_iaa_pub1806_.jpg,training
session232,iaa_pub16202_.jpg,2.92,3.16,session232_iaa_pub16202_.jpg,training
session285,iaa_pub19902_.jpg,2.26,2.332,session285_iaa_pub19902_.jpg,training
session378,iaa_pub26439_.jpg,2.88,3.116,session378_iaa_pub26439_.jpg,training
session295,iaa_pub20592_.jpg,3.56,3.672,session295_iaa_pub20592_.jpg,training
session362,iaa_pub25283_.jpg,3.4,3.532,session362_iaa_pub25283_.jpg,training
session313,iaa_pub21857_.jpg,2.7,2.8480000000000003,session313_iaa_pub21857_.jpg,training
session95,iaa_pub6584_.jpg,3.58,3.764,session95_iaa_pub6584_.jpg,training
session22,iaa_pub1489_.jpg,3.02,3.224,session22_iaa_pub1489_.jpg,training
session426,iaa_pub29796_.jpg,3.06,3.204,session426_iaa_pub29796_.jpg,training
session202,iaa_pub14081_.jpg,3.0961538461538463,3.423076923076923,session202_iaa_pub14081_.jpg,training
session179,iaa_pub12493_.jpg,3.4615384615384617,3.626923076923077,session179_iaa_pub12493_.jpg,training
session329,iaa_pub22985_.jpg,4.0,3.928,session329_iaa_pub22985_.jpg,training
session379,iaa_pub26471_.jpg,3.8461538461538463,3.923076923076923,session379_iaa_pub26471_.jpg,training
session212,iaa_pub14772_.jpg,3.3,3.3560000000000003,session212_iaa_pub14772_.jpg,training
session425,iaa_pub29714_.jpg,3.48,3.612,session425_iaa_pub29714_.jpg,training
session418,iaa_pub29244_.jpg,1.94,2.06,session418_iaa_pub29244_.jpg,training
session163,iaa_pub11396_.jpg,3.982142857142857,4.0,session163_iaa_pub11396_.jpg,training
session105,iaa_pub7285_.jpg,1.6111111111111112,1.7777777777777777,session105_iaa_pub7285_.jpg,training
session108,iaa_pub7540_.jpg,3.74,3.856,session108_iaa_pub7540_.jpg,training
session425,iaa_pub29728_.jpg,3.52,3.676,session425_iaa_pub29728_.jpg,training
session280,iaa_pub19546_.jpg,1.9,1.968,session280_iaa_pub19546_.jpg,training
session399,iaa_pub27914_.jpg,3.2419354838709675,3.490322580645161,session399_iaa_pub27914_.jpg,training
session306,iaa_pub21352_.jpg,3.26,3.452,session306_iaa_pub21352_.jpg,training
session225,iaa_pub15704_.jpg,3.48,3.776,session225_iaa_pub15704_.jpg,training
session268,iaa_pub18743_.jpg,1.98,2.168,session268_iaa_pub18743_.jpg,training
session18,iaa_pub1251_.jpg,3.015625,3.196875,session18_iaa_pub1251_.jpg,training
session308,iaa_pub21506_.jpg,3.46,3.572,session308_iaa_pub21506_.jpg,training
session259,iaa_pub18071_.jpg,3.24,3.4560000000000004,session259_iaa_pub18071_.jpg,training
session290,iaa_pub20287_.jpg,2.625,2.7857142857142856,session290_iaa_pub20287_.jpg,training
session123,iaa_pub8584_.jpg,2.74,3.0,session123_iaa_pub8584_.jpg,training
session285,iaa_pub19893_.jpg,1.66,1.676,session285_iaa_pub19893_.jpg,training
session220,iaa_pub15399_.jpg,3.24,3.304,session220_iaa_pub15399_.jpg,training
session436,iaa_pub30510_.jpg,2.94,3.216,session436_iaa_pub30510_.jpg,training
session376,iaa_pub26311_.jpg,3.7884615384615374,3.9153846153846152,session376_iaa_pub26311_.jpg,training
session68,iaa_pub4693_.jpg,3.62,3.904,session68_iaa_pub4693_.jpg,training
session184,iaa_pub12845_.jpg,3.32,3.492,session184_iaa_pub12845_.jpg,training
session147,iaa_pub10258_.jpg,2.62,2.836,session147_iaa_pub10258_.jpg,training
session422,iaa_pub29485_.jpg,3.28,3.536,session422_iaa_pub29485_.jpg,training
session171,iaa_pub11923_.jpg,3.12,3.56,session171_iaa_pub11923_.jpg,training
session176,iaa_pub12273_.jpg,2.82,3.084,session176_iaa_pub12273_.jpg,training
session383,iaa_pub26802_.jpg,3.185185185185185,3.4222222222222225,session383_iaa_pub26802_.jpg,training
session440,iaa_pub30787_.jpg,2.8653846153846154,2.9000000000000004,session440_iaa_pub30787_.jpg,training
session274,iaa_pub19124_.jpg,2.4,2.508,session274_iaa_pub19124_.jpg,training
session139,iaa_pub9692_.jpg,3.44,3.56,session139_iaa_pub9692_.jpg,training
session71,iaa_pub4909_.jpg,3.645161290322581,3.764516129032258,session71_iaa_pub4909_.jpg,training
session259,iaa_pub18082_.jpg,3.14,3.36,session259_iaa_pub18082_.jpg,training
session302,iaa_pub21081_.jpg,3.5,3.616,session302_iaa_pub21081_.jpg,training
session93,iaa_pub6473_.jpg,3.9814814814814814,4.1000000000000005,session93_iaa_pub6473_.jpg,training
session206,iaa_pub14402_.jpg,2.68,2.928,session206_iaa_pub14402_.jpg,training
session34,iaa_pub2360_.jpg,3.36,3.58,session34_iaa_pub2360_.jpg,training
session164,iaa_pub11420_.jpg,3.2,3.4360000000000004,session164_iaa_pub11420_.jpg,training
session214,iaa_pub14935_.jpg,3.42,3.632,session214_iaa_pub14935_.jpg,training
session119,iaa_pub8328_.jpg,3.4107142857142856,3.517857142857143,session119_iaa_pub8328_.jpg,training
session124,iaa_pub8664_.jpg,2.9642857142857144,3.164285714285714,session124_iaa_pub8664_.jpg,training
session144,iaa_pub10013_.jpg,3.037037037037037,3.3777777777777778,session144_iaa_pub10013_.jpg,training
session272,iaa_pub19024_.jpg,3.26,3.532,session272_iaa_pub19024_.jpg,training
session403,iaa_pub28175_.jpg,3.42,3.4960000000000004,session403_iaa_pub28175_.jpg,training
session267,iaa_pub18621_.jpg,3.2,3.4960000000000004,session267_iaa_pub18621_.jpg,training
session30,iaa_pub2099_.jpg,2.32,2.552,session30_iaa_pub2099_.jpg,training
session135,iaa_pub9424_.jpg,3.388888888888889,3.607407407407408,session135_iaa_pub9424_.jpg,training
session162,iaa_pub11286_.jpg,2.92,3.092,session162_iaa_pub11286_.jpg,training
session350,iaa_pub24494_.jpg,3.32,3.392,session350_iaa_pub24494_.jpg,training
session73,iaa_pub5057_.jpg,3.14,3.204,session73_iaa_pub5057_.jpg,training
session416,iaa_pub29081_.jpg,3.88,3.888,session416_iaa_pub29081_.jpg,training
session440,iaa_pub30732_.jpg,3.0576923076923075,3.207692307692308,session440_iaa_pub30732_.jpg,training
session323,iaa_pub22570_.jpg,3.96,4.012,session323_iaa_pub22570_.jpg,training
session170,iaa_pub11851_.jpg,3.019230769230769,3.2423076923076923,session170_iaa_pub11851_.jpg,training
session278,iaa_pub19414_.jpg,3.5416666666666665,3.775,session278_iaa_pub19414_.jpg,training
session343,iaa_pub23963_.jpg,2.875,3.029166666666667,session343_iaa_pub23963_.jpg,training
session267,iaa_pub18684_.jpg,3.42,3.764,session267_iaa_pub18684_.jpg,training
session340,iaa_pub23761_.jpg,3.28,3.46,session340_iaa_pub23761_.jpg,training
session44,iaa_pub3032_.jpg,3.017857142857143,3.2392857142857143,session44_iaa_pub3032_.jpg,training
session88,iaa_pub6111_.jpg,3.34,3.608,session88_iaa_pub6111_.jpg,training
session370,iaa_pub25888_.jpg,1.6571428571428573,1.6714285714285717,session370_iaa_pub25888_.jpg,training
session18,iaa_pub1258_.jpg,2.65625,2.815625,session18_iaa_pub1258_.jpg,training
session371,iaa_pub25932_.jpg,3.037037037037037,3.218518518518519,session371_iaa_pub25932_.jpg,training
session352,iaa_pub24620_.jpg,3.596774193548387,3.7451612903225806,session352_iaa_pub24620_.jpg,training
session300,iaa_pub20933_.jpg,2.84,3.088,session300_iaa_pub20933_.jpg,training
session287,iaa_pub20067_.jpg,3.730769230769231,3.8846153846153846,session287_iaa_pub20067_.jpg,training
session428,iaa_pub29945_.jpg,3.0,3.204,session428_iaa_pub29945_.jpg,training
session131,iaa_pub9123_.jpg,3.98,4.184,session131_iaa_pub9123_.jpg,training
session31,iaa_pub2141_.jpg,3.02,3.324,session31_iaa_pub2141_.jpg,training
session169,iaa_pub11762_.jpg,3.42,3.58,session169_iaa_pub11762_.jpg,training
session125,iaa_pub8708_.jpg,3.32,3.568,session125_iaa_pub8708_.jpg,training
session185,iaa_pub12928_.jpg,3.0,3.3,session185_iaa_pub12928_.jpg,training
session23,iaa_pub1548_.jpg,1.82,1.964,session23_iaa_pub1548_.jpg,training
session334,iaa_pub23315_.jpg,3.684210526315789,3.7921052631578944,session334_iaa_pub23315_.jpg,training
session247,iaa_pub17265_.jpg,3.34,3.536,session247_iaa_pub17265_.jpg,training
session290,iaa_pub20243_.jpg,3.482142857142857,3.503571428571429,session290_iaa_pub20243_.jpg,training
session342,iaa_pub23935_.jpg,3.1,3.2960000000000003,session342_iaa_pub23935_.jpg,training
session174,iaa_pub12137_.jpg,2.480769230769231,2.626923076923077,session174_iaa_pub12137_.jpg,training
session96,iaa_pub6716_.jpg,2.7916666666666665,3.020833333333333,session96_iaa_pub6716_.jpg,training
session128,iaa_pub8926_.jpg,2.769230769230769,3.015384615384616,session128_iaa_pub8926_.jpg,training
session319,iaa_pub22294_.jpg,3.519230769230769,3.7038461538461536,session319_iaa_pub22294_.jpg,training
session239,iaa_pub16709_.jpg,3.56,3.7,session239_iaa_pub16709_.jpg,training
session429,iaa_pub29963_.jpg,3.1346153846153846,3.3846153846153846,session429_iaa_pub29963_.jpg,training
session419,iaa_pub29318_.jpg,3.923076923076923,3.9192307692307695,session419_iaa_pub29318_.jpg,training
session130,iaa_pub9049_.jpg,3.42,3.636,session130_iaa_pub9049_.jpg,training
session129,iaa_pub8996_.jpg,2.76,2.8760000000000003,session129_iaa_pub8996_.jpg,training
session306,iaa_pub21417_.jpg,3.12,3.404,session306_iaa_pub21417_.jpg,training
session26,iaa_pub1779_.jpg,4.06,4.156000000000001,session26_iaa_pub1779_.jpg,training
session64,iaa_pub4442_.jpg,3.2857142857142856,3.4214285714285717,session64_iaa_pub4442_.jpg,training
session270,iaa_pub18883_.jpg,3.06,3.332,session270_iaa_pub18883_.jpg,training
session24,iaa_pub1665_.jpg,3.34,3.596,session24_iaa_pub1665_.jpg,training
session254,iaa_pub17711_.jpg,1.9310344827586208,1.9689655172413796,session254_iaa_pub17711_.jpg,training
session181,iaa_pub12635_.jpg,3.1538461538461537,3.3999999999999995,session181_iaa_pub12635_.jpg,training
session179,iaa_pub12509_.jpg,2.7115384615384617,2.9615384615384617,session179_iaa_pub12509_.jpg,training
session394,iaa_pub27565_.jpg,3.1875,3.420833333333333,session394_iaa_pub27565_.jpg,training
session275,iaa_pub19212_.jpg,3.769230769230769,3.8307692307692314,session275_iaa_pub19212_.jpg,training
session30,iaa_pub2036_.jpg,2.3,2.464,session30_iaa_pub2036_.jpg,training
session259,iaa_pub18084_.jpg,3.16,3.3160000000000003,session259_iaa_pub18084_.jpg,training
session197,iaa_pub13759_.jpg,3.06,3.324,session197_iaa_pub13759_.jpg,training
session444,iaa_pub31078_.jpg,3.54,3.7,session444_iaa_pub31078_.jpg,training
session323,iaa_pub22592_.jpg,2.86,2.904,session323_iaa_pub22592_.jpg,training
session84,iaa_pub5864_.jpg,2.703703703703704,2.7777777777777777,session84_iaa_pub5864_.jpg,training
session276,iaa_pub19285_.jpg,2.4,2.428,session276_iaa_pub19285_.jpg,training
session352,iaa_pub24622_.jpg,3.4516129032258065,3.606451612903226,session352_iaa_pub24622_.jpg,training
session117,iaa_pub8147_.jpg,3.230769230769231,3.430769230769231,session117_iaa_pub8147_.jpg,training
session243,iaa_pub16998_.jpg,3.86,3.924,session243_iaa_pub16998_.jpg,training
session28,iaa_pub1927_.jpg,3.519230769230769,3.65,session28_iaa_pub1927_.jpg,training
session426,iaa_pub29771_.jpg,2.82,3.02,session426_iaa_pub29771_.jpg,training
session22,iaa_pub1533_.jpg,3.4,3.544,session22_iaa_pub1533_.jpg,training
session186,iaa_pub12963_.jpg,3.1,3.3366666666666664,session186_iaa_pub12963_.jpg,training
session54,iaa_pub3739_.jpg,3.24,3.508,session54_iaa_pub3739_.jpg,training
session234,iaa_pub16365_.jpg,3.06,3.3,session234_iaa_pub16365_.jpg,training
session321,iaa_pub22426_.jpg,3.32,3.588,session321_iaa_pub22426_.jpg,training
session221,iaa_pub15414_.jpg,2.2884615384615383,2.4423076923076925,session221_iaa_pub15414_.jpg,training
session360,iaa_pub25154_.jpg,2.060606060606061,2.2606060606060603,session360_iaa_pub25154_.jpg,training
session207,iaa_pub14471_.jpg,4.02,3.988,session207_iaa_pub14471_.jpg,training
