sessionId,imageName,aestheticScore,qualityScore,sessionId_imageName,set,pred_aesthetic
session367,iaa_pub25649_.jpg,3.086956522,3.269565217,session367_iaa_pub25649_.jpg,test,3.1337833404541016
session418,iaa_pub29235_.jpg,3.44,3.584,session418_iaa_pub29235_.jpg,test,3.587815999984741
session243,iaa_pub16987_.jpg,3.6875,3.8125,session243_iaa_pub16987_.jpg,test,3.2619264125823975
session17,iaa_pub1140_.jpg,3.241935484,3.458064516,session17_iaa_pub1140_.jpg,test,3.042465925216675
session279,iaa_pub19511_.jpg,3.022727273,3.25,session279_iaa_pub19511_.jpg,test,3.1382064819335938
session292,iaa_pub20389_.jpg,3.8,3.94,session292_iaa_pub20389_.jpg,test,3.73625111579895
session75,iaa_pub5240_.jpg,3.82,4.0,session75_iaa_pub5240_.jpg,test,3.546262741088867
session26,iaa_pub1757_.jpg,1.62,1.768,session26_iaa_pub1757_.jpg,test,1.41909658908844
session146,iaa_pub10156_.jpg,4.043478261,4.004347826,session146_iaa_pub10156_.jpg,test,3.615525245666504
session295,iaa_pub20615_.jpg,2.804347826,3.047826087,session295_iaa_pub20615_.jpg,test,3.0432794094085693
session150,iaa_pub10445_.jpg,3.64,3.824,session150_iaa_pub10445_.jpg,test,3.5971333980560303
session275,iaa_pub19233_.jpg,3.717391304,3.917391304,session275_iaa_pub19233_.jpg,test,3.51045298576355
session189,iaa_pub13218_.jpg,2.4375,2.504166667,session189_iaa_pub13218_.jpg,test,2.389885187149048
session155,iaa_pub10802_.jpg,3.369565217,3.5,session155_iaa_pub10802_.jpg,test,3.081792116165161
session404,iaa_pub28227_.jpg,2.980769231,3.215384615,session404_iaa_pub28227_.jpg,test,2.873522996902466
session357,iaa_pub24978_.jpg,3.291666667,3.441666667,session357_iaa_pub24978_.jpg,test,3.186800718307495
session222,iaa_pub15512_.jpg,3.44,3.608,session222_iaa_pub15512_.jpg,test,3.256967067718506
session102,iaa_pub7096_.jpg,3.576923077,3.653846154,session102_iaa_pub7096_.jpg,test,3.337822198867798
session30,iaa_pub2070_.jpg,3.42,3.692,session30_iaa_pub2070_.jpg,test,2.9778640270233154
session415,iaa_pub29017_.jpg,1.833333333,1.8875,session415_iaa_pub29017_.jpg,test,1.9902108907699585
session167,iaa_pub11635_.jpg,3.375,3.554166667,session167_iaa_pub11635_.jpg,test,3.6127309799194336
session24,iaa_pub1680_.jpg,2.145833333,2.358333333,session24_iaa_pub1680_.jpg,test,1.8859667778015137
session422,iaa_pub29477_.jpg,3.416666667,3.608333333,session422_iaa_pub29477_.jpg,test,3.2791695594787598
session274,iaa_pub19118_.jpg,3.166666667,3.220833333,session274_iaa_pub19118_.jpg,test,3.2190492153167725
session308,iaa_pub21524_.jpg,2.9375,3.016666667,session308_iaa_pub21524_.jpg,test,2.931410551071167
session137,iaa_pub9587_.jpg,3.333333333,3.5,session137_iaa_pub9587_.jpg,test,3.220823287963867
session173,iaa_pub12041_.jpg,3.239130435,3.4,session173_iaa_pub12041_.jpg,test,3.115440607070923
session232,iaa_pub16231_.jpg,3.1875,3.279166667,session232_iaa_pub16231_.jpg,test,3.2296597957611084
session384,iaa_pub26835_.jpg,3.065217391,3.417391304,session384_iaa_pub26835_.jpg,test,2.9385995864868164
session84,iaa_pub5816_.jpg,3.56,3.632,session84_iaa_pub5816_.jpg,test,3.6555845737457275
session357,iaa_pub24954_.jpg,3.6875,3.733333333,session357_iaa_pub24954_.jpg,test,3.3740193843841553
session389,iaa_pub27197_.jpg,2.818181818,2.954545455,session389_iaa_pub27197_.jpg,test,2.711860418319702
session244,iaa_pub17045_.jpg,3.68,3.876,session244_iaa_pub17045_.jpg,test,3.709650993347168
session7,iaa_pub466_.jpg,2.96,3.256,session7_iaa_pub466_.jpg,test,3.042996644973755
session200,iaa_pub13934_.jpg,3.130434783,3.295652174,session200_iaa_pub13934_.jpg,test,3.257478952407837
session341,iaa_pub23840_.jpg,3.52,3.664,session341_iaa_pub23840_.jpg,test,3.3396196365356445
session257,iaa_pub17972_.jpg,2.958333333,3.108333333,session257_iaa_pub17972_.jpg,test,2.8855934143066406
session308,iaa_pub21498_.jpg,3.541666667,3.8125,session308_iaa_pub21498_.jpg,test,3.251349925994873
session149,iaa_pub10410_.jpg,1.708333333,1.783333333,session149_iaa_pub10410_.jpg,test,1.6066588163375854
session424,iaa_pub29647_.jpg,2.12,2.18,session424_iaa_pub29647_.jpg,test,1.999487042427063
session105,iaa_pub7292_.jpg,3.537037037,3.674074074,session105_iaa_pub7292_.jpg,test,3.1226983070373535
session99,iaa_pub6910_.jpg,3.267857143,3.535714286,session99_iaa_pub6910_.jpg,test,3.465888738632202
session423,iaa_pub29601_.jpg,3.04,3.292,session423_iaa_pub29601_.jpg,test,3.17060923576355
session311,iaa_pub21705_.jpg,2.9,3.136,session311_iaa_pub21705_.jpg,test,3.0534908771514893
session167,iaa_pub11642_.jpg,2.854166667,3.183333333,session167_iaa_pub11642_.jpg,test,3.047311544418335
session243,iaa_pub16970_.jpg,3.770833333,3.8375,session243_iaa_pub16970_.jpg,test,3.7199313640594482
session168,iaa_pub11699_.jpg,3.520833333,3.695833333,session168_iaa_pub11699_.jpg,test,3.13313889503479
session44,iaa_pub3047_.jpg,3.02,3.244,session44_iaa_pub3047_.jpg,test,2.971583843231201
session9,iaa_pub613_.jpg,3.020833333,3.233333333,session9_iaa_pub613_.jpg,test,2.7679426670074463
session201,iaa_pub14034_.jpg,3.9375,4.041666667,session201_iaa_pub14034_.jpg,test,3.574923038482666
session72,iaa_pub5020_.jpg,2.848484848,3.112121212,session72_iaa_pub5020_.jpg,test,2.7385380268096924
session26,iaa_pub1753_.jpg,2.56,2.768,session26_iaa_pub1753_.jpg,test,2.108419418334961
session307,iaa_pub21423_.jpg,3.586956522,3.843478261,session307_iaa_pub21423_.jpg,test,2.921367883682251
session68,iaa_pub4726_.jpg,1.395833333,1.533333333,session68_iaa_pub4726_.jpg,test,1.2138632535934448
session237,iaa_pub16583_.jpg,1.291666667,1.316666667,session237_iaa_pub16583_.jpg,test,1.6566709280014038
session411,iaa_pub28764_.jpg,2.239130435,2.382608696,session411_iaa_pub28764_.jpg,test,2.305295467376709
session253,iaa_pub17689_.jpg,3.307692308,3.426923077,session253_iaa_pub17689_.jpg,test,3.3793697357177734
session118,iaa_pub8252_.jpg,2.74,2.812,session118_iaa_pub8252_.jpg,test,2.7720632553100586
session179,iaa_pub12466_.jpg,3.78,3.832,session179_iaa_pub12466_.jpg,test,3.7398297786712646
session381,iaa_pub26646_.jpg,2.97826087,3.317391304,session381_iaa_pub26646_.jpg,test,2.715726613998413
session38,iaa_pub2651_.jpg,2.520833333,2.691666667,session38_iaa_pub2651_.jpg,test,2.4786365032196045
session17,iaa_pub1159_.jpg,2.612903226,2.809677419,session17_iaa_pub1159_.jpg,test,2.3971734046936035
session114,iaa_pub7951_.jpg,3.222222222,3.344444444,session114_iaa_pub7951_.jpg,test,3.208447217941284
session403,iaa_pub28169_.jpg,3.456521739,3.686956522,session403_iaa_pub28169_.jpg,test,3.4556174278259277
session48,iaa_pub3323_.jpg,3.12,3.308,session48_iaa_pub3323_.jpg,test,2.7715463638305664
session331,iaa_pub23155_.jpg,3.0,3.176,session331_iaa_pub23155_.jpg,test,2.8601438999176025
session69,iaa_pub4790_.jpg,3.88,3.988,session69_iaa_pub4790_.jpg,test,3.5165488719940186
session372,iaa_pub25975_.jpg,3.48,3.588,session372_iaa_pub25975_.jpg,test,3.4077155590057373
session395,iaa_pub27633_.jpg,2.875,3.091666667,session395_iaa_pub27633_.jpg,test,2.9518728256225586
session223,iaa_pub15588_.jpg,3.458333333,3.6875,session223_iaa_pub15588_.jpg,test,3.3921048641204834
session352,iaa_pub24592_.jpg,2.965517241,3.165517241,session352_iaa_pub24592_.jpg,test,2.4824790954589844
session187,iaa_pub13045_.jpg,3.066666667,3.29,session187_iaa_pub13045_.jpg,test,2.9889845848083496
session212,iaa_pub14794_.jpg,3.270833333,3.4375,session212_iaa_pub14794_.jpg,test,3.1120221614837646
session433,iaa_pub30261_.jpg,3.291666667,3.420833333,session433_iaa_pub30261_.jpg,test,3.096435308456421
session25,iaa_pub1742_.jpg,3.291666667,3.145833333,session25_iaa_pub1742_.jpg,test,3.0477473735809326
session224,iaa_pub15664_.jpg,3.565217391,3.695652174,session224_iaa_pub15664_.jpg,test,3.350902795791626
session56,iaa_pub3873_.jpg,3.083333333,3.320833333,session56_iaa_pub3873_.jpg,test,3.0645604133605957
session33,iaa_pub2288_.jpg,3.788461538,3.965384615,session33_iaa_pub2288_.jpg,test,3.7152726650238037
session332,iaa_pub23240_.jpg,2.14,2.2,session332_iaa_pub23240_.jpg,test,2.017517328262329
session280,iaa_pub19561_.jpg,3.520833333,3.566666667,session280_iaa_pub19561_.jpg,test,3.35449481010437
session149,iaa_pub10380_.jpg,3.645833333,3.791666667,session149_iaa_pub10380_.jpg,test,3.3854458332061768
session179,iaa_pub12463_.jpg,3.32,3.456,session179_iaa_pub12463_.jpg,test,3.256730079650879
session327,iaa_pub22856_.jpg,3.458333333,3.591666667,session327_iaa_pub22856_.jpg,test,3.103517770767212
session17,iaa_pub1168_.jpg,3.677419355,3.738709677,session17_iaa_pub1168_.jpg,test,2.8245184421539307
session70,iaa_pub4880_.jpg,2.152173913,2.326086957,session70_iaa_pub4880_.jpg,test,2.454880714416504
session208,iaa_pub14555_.jpg,2.52,2.696,session208_iaa_pub14555_.jpg,test,2.5610692501068115
session267,iaa_pub18652_.jpg,2.6875,3.008333333,session267_iaa_pub18652_.jpg,test,2.7320125102996826
session202,iaa_pub14091_.jpg,3.26,3.5,session202_iaa_pub14091_.jpg,test,3.04988694190979
session57,iaa_pub3960_.jpg,3.055555556,3.255555556,session57_iaa_pub3960_.jpg,test,2.942880153656006
session348,iaa_pub24313_.jpg,3.791666667,3.891666667,session348_iaa_pub24313_.jpg,test,3.439589738845825
session54,iaa_pub3754_.jpg,3.48,3.6,session54_iaa_pub3754_.jpg,test,3.156804323196411
session229,iaa_pub15996_.jpg,2.333333333,2.5125,session229_iaa_pub15996_.jpg,test,2.144824504852295
session267,iaa_pub18677_.jpg,1.354166667,1.475,session267_iaa_pub18677_.jpg,test,1.4522299766540527
session207,iaa_pub14484_.jpg,2.92,3.044,session207_iaa_pub14484_.jpg,test,2.8636653423309326
session344,iaa_pub24044_.jpg,2.916666667,3.125,session344_iaa_pub24044_.jpg,test,2.9267818927764893
session117,iaa_pub8159_.jpg,2.692307692,2.880769231,session117_iaa_pub8159_.jpg,test,2.6863155364990234
session139,iaa_pub9714_.jpg,3.479166667,3.670833333,session139_iaa_pub9714_.jpg,test,3.1515309810638428
session336,iaa_pub23515_.jpg,3.2,3.384,session336_iaa_pub23515_.jpg,test,3.1333611011505127
session88,iaa_pub6157_.jpg,1.395833333,1.45,session88_iaa_pub6157_.jpg,test,1.536645531654358
session154,iaa_pub10780_.jpg,3.4375,3.5625,session154_iaa_pub10780_.jpg,test,3.051079273223877
session403,iaa_pub28170_.jpg,3.043478261,3.339130435,session403_iaa_pub28170_.jpg,test,2.9296317100524902
session258,iaa_pub18035_.jpg,3.173076923,3.4,session258_iaa_pub18035_.jpg,test,3.2143547534942627
session301,iaa_pub21051_.jpg,3.260869565,3.382608696,session301_iaa_pub21051_.jpg,test,2.6361289024353027
session278,iaa_pub19412_.jpg,3.291666667,3.625,session278_iaa_pub19412_.jpg,test,3.2926852703094482
session276,iaa_pub19272_.jpg,3.479166667,3.529166667,session276_iaa_pub19272_.jpg,test,3.406804084777832
session103,iaa_pub7144_.jpg,1.52,1.608,session103_iaa_pub7144_.jpg,test,1.5575942993164062
session326,iaa_pub22770_.jpg,3.192307692,3.353846154,session326_iaa_pub22770_.jpg,test,3.259479284286499
session88,iaa_pub6113_.jpg,2.895833333,3.175,session88_iaa_pub6113_.jpg,test,2.8735711574554443
session388,iaa_pub27155_.jpg,2.854166667,3.208333333,session388_iaa_pub27155_.jpg,test,3.077202081680298
session349,iaa_pub24423_.jpg,2.64,2.876,session349_iaa_pub24423_.jpg,test,2.370946168899536
session87,iaa_pub6039_.jpg,3.645833333,3.833333333,session87_iaa_pub6039_.jpg,test,3.5714309215545654
session212,iaa_pub14831_.jpg,3.770833333,3.754166667,session212_iaa_pub14831_.jpg,test,3.5414559841156006
session383,iaa_pub26752_.jpg,3.092592593,3.351851852,session383_iaa_pub26752_.jpg,test,2.916994333267212
session152,iaa_pub10600_.jpg,3.461538462,3.603846154,session152_iaa_pub10600_.jpg,test,3.5536794662475586
session25,iaa_pub1698_.jpg,3.916666667,3.929166667,session25_iaa_pub1698_.jpg,test,3.8450241088867188
session62,iaa_pub4331_.jpg,3.18,3.336,session62_iaa_pub4331_.jpg,test,3.1069366931915283
session217,iaa_pub15162_.jpg,3.145833333,3.35,session217_iaa_pub15162_.jpg,test,2.812687635421753
session365,iaa_pub25528_.jpg,3.34,3.604,session365_iaa_pub25528_.jpg,test,3.061485528945923
session140,iaa_pub9744_.jpg,1.833333333,1.966666667,session140_iaa_pub9744_.jpg,test,1.6406680345535278
session305,iaa_pub21296_.jpg,3.0,3.412,session305_iaa_pub21296_.jpg,test,3.1614627838134766
session118,iaa_pub8197_.jpg,3.06,3.472,session118_iaa_pub8197_.jpg,test,3.0487239360809326
session130,iaa_pub9046_.jpg,3.8,3.924,session130_iaa_pub9046_.jpg,test,3.5404865741729736
session445,iaa_pub31119_.jpg,3.0,3.27826087,session445_iaa_pub31119_.jpg,test,2.7224314212799072
session216,iaa_pub15102_.jpg,3.46,3.476,session216_iaa_pub15102_.jpg,test,2.9874114990234375
session201,iaa_pub14002_.jpg,3.395833333,3.408333333,session201_iaa_pub14002_.jpg,test,2.9456145763397217
session221,iaa_pub15420_.jpg,3.307692308,3.596153846,session221_iaa_pub15420_.jpg,test,3.298032522201538
session279,iaa_pub19488_.jpg,1.613636364,1.695454545,session279_iaa_pub19488_.jpg,test,1.7768347263336182
session139,iaa_pub9708_.jpg,3.708333333,3.891666667,session139_iaa_pub9708_.jpg,test,3.7568519115448
session341,iaa_pub23853_.jpg,3.26,3.408,session341_iaa_pub23853_.jpg,test,3.1434221267700195
session155,iaa_pub10837_.jpg,3.434782609,3.534782609,session155_iaa_pub10837_.jpg,test,3.388882875442505
session6,iaa_pub402_.jpg,3.066666667,3.27,session6_iaa_pub402_.jpg,test,2.9845659732818604
session92,iaa_pub6389_.jpg,2.96,3.16,session92_iaa_pub6389_.jpg,test,2.8801095485687256
session417,iaa_pub29163_.jpg,3.52,3.728,session417_iaa_pub29163_.jpg,test,3.398637294769287
session169,iaa_pub11776_.jpg,3.24,3.536,session169_iaa_pub11776_.jpg,test,3.028360605239868
session122,iaa_pub8524_.jpg,3.903846154,4.042307692,session122_iaa_pub8524_.jpg,test,3.824627637863159
session178,iaa_pub12411_.jpg,3.615384615,3.665384615,session178_iaa_pub12411_.jpg,test,3.2642056941986084
session27,iaa_pub1862_.jpg,3.34,3.552,session27_iaa_pub1862_.jpg,test,3.174631357192993
session401,iaa_pub28007_.jpg,1.770833333,1.754166667,session401_iaa_pub28007_.jpg,test,1.5557273626327515
session31,iaa_pub2109_.jpg,3.96,4.012,session31_iaa_pub2109_.jpg,test,3.570054292678833
session218,iaa_pub15248_.jpg,2.636363636,2.827272727,session218_iaa_pub15248_.jpg,test,2.616945743560791
session11,iaa_pub714_.jpg,3.4,3.536,session11_iaa_pub714_.jpg,test,3.442254066467285
session11,iaa_pub760_.jpg,3.7,3.864,session11_iaa_pub760_.jpg,test,3.3402516841888428
session148,iaa_pub10358_.jpg,3.666666667,3.879166667,session148_iaa_pub10358_.jpg,test,3.6588380336761475
session352,iaa_pub24584_.jpg,3.482758621,3.531034483,session352_iaa_pub24584_.jpg,test,2.7097227573394775
session163,iaa_pub11369_.jpg,3.634615385,3.807692308,session163_iaa_pub11369_.jpg,test,3.6213762760162354
session356,iaa_pub24920_.jpg,2.458333333,2.570833333,session356_iaa_pub24920_.jpg,test,2.7636525630950928
session18,iaa_pub1245_.jpg,3.177419355,3.367741935,session18_iaa_pub1245_.jpg,test,3.1000149250030518
session242,iaa_pub16906_.jpg,3.217391304,3.556521739,session242_iaa_pub16906_.jpg,test,3.115873098373413
session382,iaa_pub26728_.jpg,2.903846154,3.234615385,session382_iaa_pub26728_.jpg,test,3.1507937908172607
session44,iaa_pub3016_.jpg,2.44,2.608,session44_iaa_pub3016_.jpg,test,2.067279100418091
session287,iaa_pub20077_.jpg,3.62,3.78,session287_iaa_pub20077_.jpg,test,3.347663164138794
session390,iaa_pub27242_.jpg,3.181818182,3.413636364,session390_iaa_pub27242_.jpg,test,3.024712324142456
session223,iaa_pub15581_.jpg,2.8125,3.0625,session223_iaa_pub15581_.jpg,test,2.642735242843628
session26,iaa_pub1797_.jpg,3.48,3.772,session26_iaa_pub1797_.jpg,test,3.326794385910034
session286,iaa_pub20005_.jpg,4.125,4.15,session286_iaa_pub20005_.jpg,test,3.8258650302886963
session350,iaa_pub24447_.jpg,3.38,3.52,session350_iaa_pub24447_.jpg,test,2.9027040004730225
session143,iaa_pub9965_.jpg,3.291666667,3.4875,session143_iaa_pub9965_.jpg,test,3.254154682159424
session252,iaa_pub17603_.jpg,3.166666667,3.383333333,session252_iaa_pub17603_.jpg,test,3.2110347747802734
session61,iaa_pub4209_.jpg,3.08,3.284,session61_iaa_pub4209_.jpg,test,3.103489398956299
session410,iaa_pub28652_.jpg,3.227272727,3.422727273,session410_iaa_pub28652_.jpg,test,3.087778329849243
session259,iaa_pub18082_.jpg,3.145833333,3.366666667,session259_iaa_pub18082_.jpg,test,3.299631357192993
session208,iaa_pub14507_.jpg,3.6,3.64,session208_iaa_pub14507_.jpg,test,3.5646257400512695
session11,iaa_pub720_.jpg,3.92,3.968,session11_iaa_pub720_.jpg,test,3.5502922534942627
session62,iaa_pub4325_.jpg,3.6,3.708,session62_iaa_pub4325_.jpg,test,3.5269625186920166
session52,iaa_pub3601_.jpg,2.923076923,3.119230769,session52_iaa_pub3601_.jpg,test,2.530228853225708
session108,iaa_pub7499_.jpg,2.86,3.008,session108_iaa_pub7499_.jpg,test,2.47983980178833
session364,iaa_pub25440_.jpg,3.395833333,3.591666667,session364_iaa_pub25440_.jpg,test,3.2845451831817627
session279,iaa_pub19494_.jpg,3.454545455,3.695454545,session279_iaa_pub19494_.jpg,test,3.001093626022339
session96,iaa_pub6656_.jpg,3.833333333,4.020833333,session96_iaa_pub6656_.jpg,test,3.5231435298919678
session188,iaa_pub13115_.jpg,2.788461538,2.884615385,session188_iaa_pub13115_.jpg,test,2.3760058879852295
session183,iaa_pub12748_.jpg,3.217391304,3.391304348,session183_iaa_pub12748_.jpg,test,3.1743009090423584
session163,iaa_pub11372_.jpg,3.153846154,3.307692308,session163_iaa_pub11372_.jpg,test,3.1037049293518066
session110,iaa_pub7685_.jpg,3.480769231,3.657692308,session110_iaa_pub7685_.jpg,test,2.981144905090332
session80,iaa_pub5588_.jpg,2.14,2.304,session80_iaa_pub5588_.jpg,test,1.7890270948410034
session258,iaa_pub18000_.jpg,4.019230769,4.146153846,session258_iaa_pub18000_.jpg,test,3.822566270828247
session361,iaa_pub25244_.jpg,1.895833333,2.029166667,session361_iaa_pub25244_.jpg,test,1.6418629884719849
session106,iaa_pub7396_.jpg,3.98,4.192,session106_iaa_pub7396_.jpg,test,3.6021769046783447
session302,iaa_pub21129_.jpg,1.833333333,1.975,session302_iaa_pub21129_.jpg,test,1.5769535303115845
session132,iaa_pub9223_.jpg,3.267857143,3.464285714,session132_iaa_pub9223_.jpg,test,3.167142152786255
