sessionId,imageName,aestheticScore,qualityScore,sessionId_imageName,set,pred_aesthetic,pred_quality
session150,iaa_pub10490_.jpg,2.9615384615384617,3.196153846153846,session150_iaa_pub10490_.jpg,test,2.919563055038452,3.110111713409424
session35,iaa_pub2417_.jpg,3.52,3.672,session35_iaa_pub2417_.jpg,test,3.3391082286834717,3.5898067951202393
session48,iaa_pub3356_.jpg,3.42,3.552,session48_iaa_pub3356_.jpg,test,3.118616819381714,3.2458012104034424
session168,iaa_pub11754_.jpg,3.36,3.548,session168_iaa_pub11754_.jpg,test,3.0841314792633057,3.1993634700775146
session6,iaa_pub406_.jpg,3.0,3.25625,session6_iaa_pub406_.jpg,test,2.803204298019409,3.1357572078704834
session11,iaa_pub720_.jpg,3.92,3.968,session11_iaa_pub720_.jpg,test,3.579988956451416,3.7191786766052246
session336,iaa_pub23456_.jpg,2.1,2.512,session336_iaa_pub23456_.jpg,test,2.644441843032837,2.856306791305542
session434,iaa_pub30341_.jpg,2.6956521739130435,3.065217391304348,session434_iaa_pub30341_.jpg,test,2.706390619277954,2.9317233562469482
session157,iaa_pub10942_.jpg,3.5,3.562962962962963,session157_iaa_pub10942_.jpg,test,3.422036647796631,3.5700416564941406
session305,iaa_pub21311_.jpg,4.14,4.372,session305_iaa_pub21311_.jpg,test,3.6089587211608887,3.6678872108459473
session269,iaa_pub18798_.jpg,2.96,3.092,session269_iaa_pub18798_.jpg,test,2.998201847076416,3.2333974838256836
session262,iaa_pub18312_.jpg,2.6,2.904,session262_iaa_pub18312_.jpg,test,2.8317830562591553,2.946293592453003
session299,iaa_pub20917_.jpg,3.1346153846153846,3.45,session299_iaa_pub20917_.jpg,test,3.290954828262329,3.484649419784546
session341,iaa_pub23806_.jpg,1.7115384615384617,1.7730769230769232,session341_iaa_pub23806_.jpg,test,1.325765609741211,1.3675880432128906
session336,iaa_pub23474_.jpg,2.8,3.028,session336_iaa_pub23474_.jpg,test,2.772505521774292,2.9425952434539795
session410,iaa_pub28695_.jpg,2.64,2.716,session410_iaa_pub28695_.jpg,test,2.568657398223877,2.642254590988159
session424,iaa_pub29629_.jpg,2.74,2.82,session424_iaa_pub29629_.jpg,test,2.9845662117004395,3.2224512100219727
session14,iaa_pub969_.jpg,1.88,2.06,session14_iaa_pub969_.jpg,test,2.2561259269714355,2.336522340774536
session72,iaa_pub4990_.jpg,3.588235294117647,3.764705882352941,session72_iaa_pub4990_.jpg,test,3.2702887058258057,3.4751107692718506
session311,iaa_pub21739_.jpg,3.22,3.4160000000000004,session311_iaa_pub21739_.jpg,test,3.2724719047546387,3.499051332473755
session182,iaa_pub12705_.jpg,2.92,3.076,session182_iaa_pub12705_.jpg,test,2.5398061275482178,2.691251039505005
session392,iaa_pub27402_.jpg,3.125,3.3791666666666664,session392_iaa_pub27402_.jpg,test,3.013164520263672,3.278874158859253
session411,iaa_pub28712_.jpg,3.72,3.872,session411_iaa_pub28712_.jpg,test,3.4519622325897217,3.659442186355591
session131,iaa_pub9130_.jpg,2.68,2.988,session131_iaa_pub9130_.jpg,test,2.738973379135132,2.9809017181396484
session20,iaa_pub1365_.jpg,3.46,3.6,session20_iaa_pub1365_.jpg,test,3.4142637252807617,3.6271812915802
session159,iaa_pub11099_.jpg,3.16,3.38,session159_iaa_pub11099_.jpg,test,3.4711849689483643,3.5391969680786133
session225,iaa_pub15739_.jpg,3.22,3.352,session225_iaa_pub15739_.jpg,test,3.157862901687622,3.3460304737091064
session416,iaa_pub29065_.jpg,2.42,2.356,session416_iaa_pub29065_.jpg,test,2.2908596992492676,2.3044698238372803
session107,iaa_pub7477_.jpg,2.7884615384615383,3.007692307692308,session107_iaa_pub7477_.jpg,test,2.799842596054077,3.072817802429199
session334,iaa_pub23364_.jpg,2.6184210526315788,2.705263157894737,session334_iaa_pub23364_.jpg,test,2.574244260787964,2.7505197525024414
session37,iaa_pub2578_.jpg,3.48,3.652,session37_iaa_pub2578_.jpg,test,3.1421165466308594,3.394834518432617
session150,iaa_pub10465_.jpg,3.173076923076923,3.392307692307692,session150_iaa_pub10465_.jpg,test,3.2774152755737305,3.481658935546875
session152,iaa_pub10603_.jpg,3.9615384615384617,4.173076923076923,session152_iaa_pub10603_.jpg,test,3.7724838256835938,3.7944514751434326
session202,iaa_pub14137_.jpg,3.269230769230769,3.465384615384615,session202_iaa_pub14137_.jpg,test,3.1237518787384033,3.3302454948425293
session123,iaa_pub8544_.jpg,3.42,3.62,session123_iaa_pub8544_.jpg,test,3.2719779014587402,3.42980694770813
session78,iaa_pub5452_.jpg,1.66,1.832,session78_iaa_pub5452_.jpg,test,1.6893458366394043,1.7640955448150635
session129,iaa_pub9025_.jpg,2.3,2.384,session129_iaa_pub9025_.jpg,test,2.482036828994751,2.7160332202911377
session411,iaa_pub28765_.jpg,3.74,3.88,session411_iaa_pub28765_.jpg,test,3.5365545749664307,3.6369338035583496
session94,iaa_pub6557_.jpg,3.0357142857142856,3.2607142857142857,session94_iaa_pub6557_.jpg,test,2.8273696899414062,2.99938702583313
session143,iaa_pub9975_.jpg,3.36,3.48,session143_iaa_pub9975_.jpg,test,3.3022422790527344,3.5540974140167236
session316,iaa_pub22106_.jpg,2.54,2.516,session316_iaa_pub22106_.jpg,test,2.606646776199341,2.7075788974761963
session405,iaa_pub28326_.jpg,2.88,3.008,session405_iaa_pub28326_.jpg,test,2.85270619392395,3.136369228363037
session360,iaa_pub25141_.jpg,3.0,3.090909090909091,session360_iaa_pub25141_.jpg,test,2.671339750289917,2.8793880939483643
session88,iaa_pub6102_.jpg,3.7,3.928,session88_iaa_pub6102_.jpg,test,3.561406373977661,3.627737283706665
session369,iaa_pub25821_.jpg,3.24,3.484,session369_iaa_pub25821_.jpg,test,3.148949384689331,3.4103503227233887
session26,iaa_pub1796_.jpg,3.5,3.56,session26_iaa_pub1796_.jpg,test,3.2640364170074463,3.447760820388794
session59,iaa_pub4124_.jpg,3.807692307692308,3.969230769230769,session59_iaa_pub4124_.jpg,test,3.7976529598236084,3.8302876949310303
session40,iaa_pub2772_.jpg,3.42,3.556,session40_iaa_pub2772_.jpg,test,3.4398701190948486,3.5631771087646484
session37,iaa_pub2525_.jpg,4.04,4.168,session37_iaa_pub2525_.jpg,test,3.594451665878296,3.63413405418396
session324,iaa_pub22621_.jpg,3.3,3.524,session324_iaa_pub22621_.jpg,test,3.2056772708892822,3.4865684509277344
session53,iaa_pub3677_.jpg,3.36,3.444,session53_iaa_pub3677_.jpg,test,3.1782610416412354,3.2111148834228516
session57,iaa_pub3950_.jpg,3.3392857142857144,3.357142857142857,session57_iaa_pub3950_.jpg,test,2.233050584793091,2.3335230350494385
session93,iaa_pub6442_.jpg,3.314814814814815,3.525925925925926,session93_iaa_pub6442_.jpg,test,3.2830870151519775,3.475893497467041
session8,iaa_pub541_.jpg,2.48,2.652,session8_iaa_pub541_.jpg,test,2.4261200428009033,2.637540102005005
session295,iaa_pub20648_.jpg,1.52,1.672,session295_iaa_pub20648_.jpg,test,1.2757503986358643,1.4352824687957764
session399,iaa_pub27902_.jpg,3.7903225806451615,3.9741935483870967,session399_iaa_pub27902_.jpg,test,3.526911973953247,3.66540265083313
session250,iaa_pub17468_.jpg,1.4,1.452,session250_iaa_pub17468_.jpg,test,1.4626827239990234,1.4545564651489258
session102,iaa_pub7084_.jpg,3.3846153846153846,3.5461538461538464,session102_iaa_pub7084_.jpg,test,3.3516838550567627,3.4395453929901123
session310,iaa_pub21685_.jpg,3.26,3.528,session310_iaa_pub21685_.jpg,test,3.25346302986145,3.463874578475952
session161,iaa_pub11221_.jpg,1.2413793103448276,1.3344827586206898,session161_iaa_pub11221_.jpg,test,0.6456335186958313,0.9296181797981262
session145,iaa_pub10138_.jpg,2.5961538461538463,2.761538461538461,session145_iaa_pub10138_.jpg,test,2.815312147140503,3.244180917739868
session225,iaa_pub15696_.jpg,2.12,2.24,session225_iaa_pub15696_.jpg,test,2.104107618331909,2.2281177043914795
session371,iaa_pub25930_.jpg,3.3703703703703702,3.537037037037037,session371_iaa_pub25930_.jpg,test,3.149797201156616,3.4056196212768555
session156,iaa_pub10908_.jpg,2.62,2.744,session156_iaa_pub10908_.jpg,test,2.872739315032959,3.0042147636413574
session138,iaa_pub9651_.jpg,3.86,3.956,session138_iaa_pub9651_.jpg,test,3.3452541828155518,3.5902371406555176
session402,iaa_pub28127_.jpg,2.3461538461538463,2.4346153846153844,session402_iaa_pub28127_.jpg,test,1.8385759592056274,1.952864170074463
session308,iaa_pub21541_.jpg,3.66,3.612,session308_iaa_pub21541_.jpg,test,3.703707456588745,3.7429561614990234
session261,iaa_pub18233_.jpg,3.38,3.644,session261_iaa_pub18233_.jpg,test,3.215524196624756,3.2983181476593018
session329,iaa_pub23006_.jpg,3.66,3.736,session329_iaa_pub23006_.jpg,test,3.4612886905670166,3.710914134979248
session176,iaa_pub12291_.jpg,3.4,3.62,session176_iaa_pub12291_.jpg,test,3.2720096111297607,3.4955341815948486
session156,iaa_pub10918_.jpg,2.9,3.152,session156_iaa_pub10918_.jpg,test,2.8290860652923584,2.9961371421813965
session418,iaa_pub29196_.jpg,1.5,1.66,session418_iaa_pub29196_.jpg,test,1.3431007862091064,1.271406888961792
session197,iaa_pub13734_.jpg,2.32,2.472,session197_iaa_pub13734_.jpg,test,2.5999860763549805,2.70706844329834
session290,iaa_pub20254_.jpg,3.232142857142857,3.3892857142857147,session290_iaa_pub20254_.jpg,test,3.453684091567993,3.5186941623687744
session10,iaa_pub665_.jpg,2.58,2.756,session10_iaa_pub665_.jpg,test,2.8629910945892334,2.8240301609039307
session295,iaa_pub20626_.jpg,3.6,3.588,session295_iaa_pub20626_.jpg,test,3.2336456775665283,3.477949857711792
session254,iaa_pub17750_.jpg,2.310344827586207,2.3344827586206898,session254_iaa_pub17750_.jpg,test,2.0520904064178467,2.067162275314331
session12,iaa_pub810_.jpg,1.62,1.6840000000000002,session12_iaa_pub810_.jpg,test,1.8198930025100708,1.8899648189544678
session339,iaa_pub23711_.jpg,2.18,2.256,session339_iaa_pub23711_.jpg,test,1.9288815259933472,2.018955707550049
session313,iaa_pub21849_.jpg,4.06,4.176,session313_iaa_pub21849_.jpg,test,3.807455539703369,3.9710166454315186
session386,iaa_pub26982_.jpg,3.04,3.332,session386_iaa_pub26982_.jpg,test,2.9641213417053223,3.234534502029419
session122,iaa_pub8519_.jpg,3.2884615384615383,3.5615384615384613,session122_iaa_pub8519_.jpg,test,3.337080717086792,3.5173585414886475
session419,iaa_pub29270_.jpg,3.480769230769231,3.4923076923076923,session419_iaa_pub29270_.jpg,test,2.742689847946167,2.862704277038574
session293,iaa_pub20464_.jpg,3.793103448275862,3.903448275862069,session293_iaa_pub20464_.jpg,test,3.4874095916748047,3.6851840019226074
session177,iaa_pub12371_.jpg,4.0,4.125,session177_iaa_pub12371_.jpg,test,3.8565638065338135,3.9190351963043213
session99,iaa_pub6919_.jpg,2.9827586206896552,3.1689655172413795,session99_iaa_pub6919_.jpg,test,3.0148375034332275,3.180828332901001
session175,iaa_pub12228_.jpg,3.888888888888889,4.092592592592593,session175_iaa_pub12228_.jpg,test,3.6470346450805664,3.858327627182007
session87,iaa_pub6053_.jpg,2.94,3.148,session87_iaa_pub6053_.jpg,test,2.9665119647979736,3.1941163539886475
session288,iaa_pub20141_.jpg,3.34,3.392,session288_iaa_pub20141_.jpg,test,3.1214194297790527,3.2092812061309814
session349,iaa_pub24361_.jpg,3.74,3.844,session349_iaa_pub24361_.jpg,test,3.652862548828125,3.6331140995025635
session324,iaa_pub22629_.jpg,2.28,2.468,session324_iaa_pub22629_.jpg,test,1.9849464893341064,2.040867328643799
session63,iaa_pub4371_.jpg,3.28,3.472,session63_iaa_pub4371_.jpg,test,3.1959705352783203,3.4240469932556152
session419,iaa_pub29286_.jpg,3.0,3.161538461538462,session419_iaa_pub29286_.jpg,test,3.071457624435425,3.3874127864837646
session327,iaa_pub22870_.jpg,3.58,3.692,session327_iaa_pub22870_.jpg,test,3.1634771823883057,3.4357149600982666
session441,iaa_pub30817_.jpg,3.04,3.24,session441_iaa_pub30817_.jpg,test,2.923720359802246,3.065093994140625
session170,iaa_pub11866_.jpg,3.3846153846153846,3.542307692307692,session170_iaa_pub11866_.jpg,test,3.285000801086426,3.5083577632904053
session142,iaa_pub9897_.jpg,3.5,3.768,session142_iaa_pub9897_.jpg,test,3.2687761783599854,3.594642400741577
session366,iaa_pub25603_.jpg,3.08,3.3760000000000003,session366_iaa_pub25603_.jpg,test,2.8042025566101074,2.971318006515503
session195,iaa_pub13645_.jpg,3.0384615384615383,3.1653846153846152,session195_iaa_pub13645_.jpg,test,2.9941353797912598,3.2043871879577637
session398,iaa_pub27856_.jpg,3.193548387096774,3.338709677419355,session398_iaa_pub27856_.jpg,test,2.7354724407196045,2.986450672149658
session35,iaa_pub2387_.jpg,3.26,3.524,session35_iaa_pub2387_.jpg,test,3.480577230453491,3.5890984535217285
session140,iaa_pub9758_.jpg,2.9423076923076925,3.2423076923076923,session140_iaa_pub9758_.jpg,test,2.756190776824951,2.97263765335083
session254,iaa_pub17770_.jpg,1.4310344827586208,1.4137931034482758,session254_iaa_pub17770_.jpg,test,1.7576570510864258,1.6918699741363525
session264,iaa_pub18452_.jpg,3.5,3.6133333333333337,session264_iaa_pub18452_.jpg,test,3.203000783920288,3.468048572540283
session405,iaa_pub28330_.jpg,3.6,3.656,session405_iaa_pub28330_.jpg,test,3.6532349586486816,3.7811968326568604
session165,iaa_pub11498_.jpg,3.28,3.3440000000000003,session165_iaa_pub11498_.jpg,test,2.9813575744628906,3.306279182434082
session273,iaa_pub19101_.jpg,4.02,4.096,session273_iaa_pub19101_.jpg,test,3.591522693634033,3.8603672981262207
session276,iaa_pub19303_.jpg,1.28,1.3159999999999998,session276_iaa_pub19303_.jpg,test,1.3493732213974,1.5488159656524658
session395,iaa_pub27597_.jpg,3.94,3.908,session395_iaa_pub27597_.jpg,test,3.898130416870117,3.9161648750305176
session43,iaa_pub2979_.jpg,2.6,2.812,session43_iaa_pub2979_.jpg,test,2.3891513347625732,2.4263088703155518
session39,iaa_pub2719_.jpg,3.203703703703704,3.3185185185185184,session39_iaa_pub2719_.jpg,test,3.203373670578003,3.4209816455841064
session98,iaa_pub6838_.jpg,2.833333333333333,2.953333333333333,session98_iaa_pub6838_.jpg,test,3.1097304821014404,3.2692463397979736
session208,iaa_pub14515_.jpg,3.12,3.352,session208_iaa_pub14515_.jpg,test,3.223543405532837,3.320420980453491
session153,iaa_pub10694_.jpg,3.86,3.988,session153_iaa_pub10694_.jpg,test,3.6052134037017822,3.7092607021331787
session213,iaa_pub14910_.jpg,2.58,2.624,session213_iaa_pub14910_.jpg,test,2.872087240219116,2.82934308052063
session70,iaa_pub4860_.jpg,2.6,2.892,session70_iaa_pub4860_.jpg,test,2.6281893253326416,2.9491961002349854
session86,iaa_pub5965_.jpg,3.3846153846153846,3.5615384615384613,session86_iaa_pub5965_.jpg,test,3.4174203872680664,3.4333531856536865
session411,iaa_pub28751_.jpg,3.72,3.824,session411_iaa_pub28751_.jpg,test,3.556802988052368,3.74194073677063
session274,iaa_pub19174_.jpg,3.48,3.496,session274_iaa_pub19174_.jpg,test,3.390418767929077,3.5611765384674072
session152,iaa_pub10628_.jpg,3.923076923076923,4.0115384615384615,session152_iaa_pub10628_.jpg,test,3.80926513671875,3.8968324661254883
session425,iaa_pub29743_.jpg,3.22,3.4,session425_iaa_pub29743_.jpg,test,3.1359591484069824,3.377763271331787
session357,iaa_pub24988_.jpg,2.42,2.568,session357_iaa_pub24988_.jpg,test,2.6619374752044678,2.7252910137176514
session40,iaa_pub2746_.jpg,3.86,3.872,session40_iaa_pub2746_.jpg,test,3.538966417312622,3.737356424331665
session394,iaa_pub27551_.jpg,3.5,3.720833333333333,session394_iaa_pub27551_.jpg,test,3.27030348777771,3.5012197494506836
session153,iaa_pub10668_.jpg,3.46,3.568,session153_iaa_pub10668_.jpg,test,3.224506139755249,3.463487386703491
session343,iaa_pub23996_.jpg,3.9791666666666665,4.041666666666667,session343_iaa_pub23996_.jpg,test,3.878985643386841,3.887035608291626
session170,iaa_pub11869_.jpg,3.7884615384615374,3.873076923076923,session170_iaa_pub11869_.jpg,test,3.494709014892578,3.6006669998168945
session373,iaa_pub26094_.jpg,2.14,2.26,session373_iaa_pub26094_.jpg,test,2.237201452255249,2.4585249423980713
session133,iaa_pub9298_.jpg,3.75,3.857142857142857,session133_iaa_pub9298_.jpg,test,3.5737078189849854,3.575568437576294
session75,iaa_pub5212_.jpg,3.5576923076923075,3.642307692307692,session75_iaa_pub5212_.jpg,test,2.9120657444000244,3.1499335765838623
