sessionId,imageName,aestheticScore,qualityScore,sessionId_imageName,set,pred_quality
session201,iaa_pub14033_.jpg,1.413043478,1.447826087,session201_iaa_pub14033_.jpg,test,1.8126308917999268
session382,iaa_pub26737_.jpg,3.442307692,3.673076923,session382_iaa_pub26737_.jpg,test,3.40889835357666
session53,iaa_pub3707_.jpg,1.454545455,1.586363636,session53_iaa_pub3707_.jpg,test,1.8104556798934937
session248,iaa_pub17297_.jpg,3.136363636,3.340909091,session248_iaa_pub17297_.jpg,test,3.3249740600585938
session40,iaa_pub2785_.jpg,2.571428571,2.847619048,session40_iaa_pub2785_.jpg,test,2.8046865463256836
session434,iaa_pub30354_.jpg,3.704545455,3.890909091,session434_iaa_pub30354_.jpg,test,3.5743660926818848
session172,iaa_pub11973_.jpg,4.065217391,4.082608696,session172_iaa_pub11973_.jpg,test,3.865684747695923
session316,iaa_pub22088_.jpg,2.520833333,2.716666667,session316_iaa_pub22088_.jpg,test,2.745006561279297
session336,iaa_pub23490_.jpg,3.304347826,3.573913043,session336_iaa_pub23490_.jpg,test,3.452411413192749
session370,iaa_pub25840_.jpg,3.203125,3.384375,session370_iaa_pub25840_.jpg,test,3.3378772735595703
session152,iaa_pub10598_.jpg,2.791666667,2.9875,session152_iaa_pub10598_.jpg,test,3.0309231281280518
session295,iaa_pub20596_.jpg,3.068181818,3.277272727,session295_iaa_pub20596_.jpg,test,3.1190102100372314
session164,iaa_pub11427_.jpg,2.590909091,2.654545455,session164_iaa_pub11427_.jpg,test,2.6421778202056885
session73,iaa_pub5042_.jpg,3.173913043,3.352173913,session73_iaa_pub5042_.jpg,test,2.9997520446777344
session157,iaa_pub10942_.jpg,3.565217391,3.634782609,session157_iaa_pub10942_.jpg,test,3.688565731048584
session182,iaa_pub12731_.jpg,1.652173913,1.786956522,session182_iaa_pub12731_.jpg,test,1.6751333475112915
session421,iaa_pub29421_.jpg,3.291666667,3.541666667,session421_iaa_pub29421_.jpg,test,3.379241943359375
session81,iaa_pub5670_.jpg,1.95,2.085,session81_iaa_pub5670_.jpg,test,1.6386269330978394
session79,iaa_pub5470_.jpg,4.145833333,4.233333333,session79_iaa_pub5470_.jpg,test,3.7818238735198975
session3,iaa_pub169_.jpg,3.75,3.85,session3_iaa_pub169_.jpg,test,3.704991340637207
session201,iaa_pub14043_.jpg,2.347826087,2.408695652,session201_iaa_pub14043_.jpg,test,2.737841844558716
session437,iaa_pub30551_.jpg,3.543478261,3.595652174,session437_iaa_pub30551_.jpg,test,3.471426010131836
session137,iaa_pub9527_.jpg,3.075,3.27,session137_iaa_pub9527_.jpg,test,3.1881964206695557
session246,iaa_pub17208_.jpg,2.545454545,2.7,session246_iaa_pub17208_.jpg,test,2.5048797130584717
session81,iaa_pub5642_.jpg,3.1,3.22,session81_iaa_pub5642_.jpg,test,3.238460063934326
session390,iaa_pub27255_.jpg,2.15,2.26,session390_iaa_pub27255_.jpg,test,2.399449110031128
session307,iaa_pub21457_.jpg,2.130434783,2.273913043,session307_iaa_pub21457_.jpg,test,2.346592903137207
session80,iaa_pub5544_.jpg,3.086956522,3.426086957,session80_iaa_pub5544_.jpg,test,3.30159068107605
session432,iaa_pub30212_.jpg,3.3125,3.5875,session432_iaa_pub30212_.jpg,test,3.172426462173462
session299,iaa_pub20923_.jpg,3.608695652,3.786956522,session299_iaa_pub20923_.jpg,test,3.5328638553619385
session66,iaa_pub4578_.jpg,3.291666667,3.516666667,session66_iaa_pub4578_.jpg,test,3.3310439586639404
session317,iaa_pub22131_.jpg,2.642857143,2.728571429,session317_iaa_pub22131_.jpg,test,2.175489902496338
session94,iaa_pub6541_.jpg,2.826923077,3.080769231,session94_iaa_pub6541_.jpg,test,3.0800747871398926
session24,iaa_pub1650_.jpg,3.041666667,3.2875,session24_iaa_pub1650_.jpg,test,3.2890522480010986
session274,iaa_pub19170_.jpg,4.108695652,4.082608696,session274_iaa_pub19170_.jpg,test,3.9584691524505615
session152,iaa_pub10619_.jpg,1.770833333,1.65,session152_iaa_pub10619_.jpg,test,1.6892188787460327
session103,iaa_pub7173_.jpg,1.847826087,1.930434783,session103_iaa_pub7173_.jpg,test,2.06740665435791
session170,iaa_pub11876_.jpg,3.818181818,3.918181818,session170_iaa_pub11876_.jpg,test,3.8079819679260254
session399,iaa_pub27867_.jpg,2.75,3.007142857,session399_iaa_pub27867_.jpg,test,2.7228918075561523
session256,iaa_pub17885_.jpg,3.547619048,3.819047619,session256_iaa_pub17885_.jpg,test,3.6044673919677734
session44,iaa_pub3062_.jpg,3.54,3.768,session44_iaa_pub3062_.jpg,test,3.5157275199890137
session277,iaa_pub19376_.jpg,3.913043478,3.982608696,session277_iaa_pub19376_.jpg,test,3.7817163467407227
session352,iaa_pub24592_.jpg,3.018518519,3.196296296,session352_iaa_pub24592_.jpg,test,2.7029545307159424
session285,iaa_pub19907_.jpg,3.326086957,3.504347826,session285_iaa_pub19907_.jpg,test,3.146934747695923
session227,iaa_pub15870_.jpg,1.545454545,1.686363636,session227_iaa_pub15870_.jpg,test,1.5681153535842896
session406,iaa_pub28404_.jpg,3.555555556,3.648148148,session406_iaa_pub28404_.jpg,test,3.447634220123291
session31,iaa_pub2111_.jpg,3.2,3.476,session31_iaa_pub2111_.jpg,test,3.401740789413452
session146,iaa_pub10206_.jpg,1.152173913,1.208695652,session146_iaa_pub10206_.jpg,test,1.6677515506744385
session407,iaa_pub28464_.jpg,2.833333333,3.047619048,session407_iaa_pub28464_.jpg,test,2.8739421367645264
session396,iaa_pub27704_.jpg,2.543478261,2.865217391,session396_iaa_pub27704_.jpg,test,2.5508947372436523
session246,iaa_pub17172_.jpg,3.272727273,3.3,session246_iaa_pub17172_.jpg,test,3.1109251976013184
session60,iaa_pub4146_.jpg,3.287878788,3.36969697,session60_iaa_pub4146_.jpg,test,3.2289795875549316
session167,iaa_pub11639_.jpg,3.065217391,3.360869565,session167_iaa_pub11639_.jpg,test,3.1510956287384033
session395,iaa_pub27638_.jpg,4.0,4.017391304,session395_iaa_pub27638_.jpg,test,3.5138750076293945
session102,iaa_pub7107_.jpg,2.729166667,2.954166667,session102_iaa_pub7107_.jpg,test,2.932903289794922
session44,iaa_pub3063_.jpg,3.26,3.452,session44_iaa_pub3063_.jpg,test,3.415048122406006
session360,iaa_pub25184_.jpg,2.568965517,2.75862069,session360_iaa_pub25184_.jpg,test,2.966613292694092
session300,iaa_pub20971_.jpg,2.113636364,2.345454545,session300_iaa_pub20971_.jpg,test,2.573150157928467
session130,iaa_pub9055_.jpg,3.760869565,3.969565217,session130_iaa_pub9055_.jpg,test,3.760915756225586
session72,iaa_pub4999_.jpg,4.214285714,4.289285714,session72_iaa_pub4999_.jpg,test,4.006064414978027
session238,iaa_pub16635_.jpg,3.52173913,3.691304348,session238_iaa_pub16635_.jpg,test,3.2433319091796875
session237,iaa_pub16541_.jpg,2.086956522,2.265217391,session237_iaa_pub16541_.jpg,test,2.2737691402435303
session249,iaa_pub17407_.jpg,3.583333333,3.766666667,session249_iaa_pub17407_.jpg,test,3.596208095550537
session265,iaa_pub18513_.jpg,2.948275862,3.079310345,session265_iaa_pub18513_.jpg,test,3.1408708095550537
session165,iaa_pub11549_.jpg,3.666666667,3.783333333,session165_iaa_pub11549_.jpg,test,3.68280291557312
session358,iaa_pub25002_.jpg,3.159090909,3.359090909,session358_iaa_pub25002_.jpg,test,3.2806410789489746
session216,iaa_pub15085_.jpg,3.434782609,3.626086957,session216_iaa_pub15085_.jpg,test,3.16088604927063
session186,iaa_pub12973_.jpg,3.461538462,3.615384615,session186_iaa_pub12973_.jpg,test,3.637937068939209
session70,iaa_pub4851_.jpg,2.9,3.165,session70_iaa_pub4851_.jpg,test,2.990913152694702
session98,iaa_pub6820_.jpg,3.25,3.442307692,session98_iaa_pub6820_.jpg,test,3.7195358276367188
session60,iaa_pub4174_.jpg,3.833333333,3.896969697,session60_iaa_pub4174_.jpg,test,3.6176812648773193
session63,iaa_pub4372_.jpg,1.695652174,1.786956522,session63_iaa_pub4372_.jpg,test,1.3833316564559937
session404,iaa_pub28237_.jpg,3.447368421,3.731578947,session404_iaa_pub28237_.jpg,test,3.5607080459594727
session225,iaa_pub15681_.jpg,3.166666667,3.352380952,session225_iaa_pub15681_.jpg,test,3.2286272048950195
session88,iaa_pub6148_.jpg,1.636363636,1.781818182,session88_iaa_pub6148_.jpg,test,1.6509276628494263
session33,iaa_pub2291_.jpg,3.18,3.448,session33_iaa_pub2291_.jpg,test,3.302680492401123
session169,iaa_pub11826_.jpg,1.854166667,1.991666667,session169_iaa_pub11826_.jpg,test,2.065798282623291
session399,iaa_pub27863_.jpg,3.446428571,3.603571429,session399_iaa_pub27863_.jpg,test,3.367673397064209
session281,iaa_pub19609_.jpg,3.19047619,3.285714286,session281_iaa_pub19609_.jpg,test,2.904670000076294
session438,iaa_pub30644_.jpg,3.565217391,3.77826087,session438_iaa_pub30644_.jpg,test,3.2637603282928467
session199,iaa_pub13868_.jpg,3.152173913,3.408695652,session199_iaa_pub13868_.jpg,test,3.533144235610962
session411,iaa_pub28704_.jpg,3.318181818,3.390909091,session411_iaa_pub28704_.jpg,test,3.4355151653289795
session14,iaa_pub950_.jpg,3.652173913,3.834782609,session14_iaa_pub950_.jpg,test,3.674514055252075
session362,iaa_pub25274_.jpg,3.673913043,3.773913043,session362_iaa_pub25274_.jpg,test,3.863849639892578
session93,iaa_pub6483_.jpg,3.976190476,4.028571429,session93_iaa_pub6483_.jpg,test,3.7609670162200928
session118,iaa_pub8211_.jpg,3.25,3.508333333,session118_iaa_pub8211_.jpg,test,2.864870071411133
session165,iaa_pub11531_.jpg,3.25,3.545833333,session165_iaa_pub11531_.jpg,test,3.1006314754486084
session117,iaa_pub8167_.jpg,3.065217391,3.295652174,session117_iaa_pub8167_.jpg,test,2.8491644859313965
session313,iaa_pub21852_.jpg,3.347826087,3.565217391,session313_iaa_pub21852_.jpg,test,3.3366451263427734
session405,iaa_pub28296_.jpg,3.227272727,3.345454545,session405_iaa_pub28296_.jpg,test,3.3401427268981934
session145,iaa_pub10104_.jpg,3.608695652,3.834782609,session145_iaa_pub10104_.jpg,test,3.705115795135498
session259,iaa_pub18113_.jpg,1.880952381,2.042857143,session259_iaa_pub18113_.jpg,test,1.7364709377288818
session57,iaa_pub3949_.jpg,3.203703704,3.411111111,session57_iaa_pub3949_.jpg,test,3.0717344284057617
session298,iaa_pub20821_.jpg,2.772727273,3.118181818,session298_iaa_pub20821_.jpg,test,3.1926138401031494
session314,iaa_pub21913_.jpg,3.854166667,3.995833333,session314_iaa_pub21913_.jpg,test,3.6312942504882812
session29,iaa_pub2028_.jpg,3.204545455,3.377272727,session29_iaa_pub2028_.jpg,test,3.330315589904785
session279,iaa_pub19499_.jpg,3.681818182,3.75,session279_iaa_pub19499_.jpg,test,3.4777274131774902
session2,iaa_pub72_.jpg,2.52,2.716,session2_iaa_pub72_.jpg,test,2.7646689414978027
session96,iaa_pub6669_.jpg,2.847826087,3.095652174,session96_iaa_pub6669_.jpg,test,2.8463823795318604
session423,iaa_pub29557_.jpg,3.113636364,3.354545455,session423_iaa_pub29557_.jpg,test,3.3734679222106934
session225,iaa_pub15720_.jpg,1.261904762,1.285714286,session225_iaa_pub15720_.jpg,test,1.456727147102356
session322,iaa_pub22540_.jpg,4.022727273,4.131818182,session322_iaa_pub22540_.jpg,test,3.852250099182129
session100,iaa_pub6989_.jpg,2.921052632,3.089473684,session100_iaa_pub6989_.jpg,test,3.219968557357788
session221,iaa_pub15423_.jpg,2.565217391,2.782608696,session221_iaa_pub15423_.jpg,test,2.7051455974578857
session73,iaa_pub5073_.jpg,2.891304348,3.0,session73_iaa_pub5073_.jpg,test,2.997959613800049
session191,iaa_pub13301_.jpg,3.454545455,3.690909091,session191_iaa_pub13301_.jpg,test,3.463435411453247
session395,iaa_pub27622_.jpg,3.173913043,3.443478261,session395_iaa_pub27622_.jpg,test,3.3080196380615234
session45,iaa_pub3144_.jpg,2.925925926,3.188888889,session45_iaa_pub3144_.jpg,test,3.133194923400879
session158,iaa_pub11035_.jpg,2.55,2.69,session158_iaa_pub11035_.jpg,test,3.105286121368408
session355,iaa_pub24791_.jpg,2.979166667,3.233333333,session355_iaa_pub24791_.jpg,test,3.1723761558532715
session46,iaa_pub3168_.jpg,3.02173913,3.126086957,session46_iaa_pub3168_.jpg,test,3.0751988887786865
session127,iaa_pub8871_.jpg,2.86,3.128,session127_iaa_pub8871_.jpg,test,3.4524526596069336
session277,iaa_pub19341_.jpg,3.760869565,3.843478261,session277_iaa_pub19341_.jpg,test,3.6318228244781494
session296,iaa_pub20680_.jpg,3.181818182,3.377272727,session296_iaa_pub20680_.jpg,test,3.522832155227661
session30,iaa_pub2097_.jpg,2.9,3.224,session30_iaa_pub2097_.jpg,test,2.981161117553711
session224,iaa_pub15657_.jpg,3.333333333,3.557142857,session224_iaa_pub15657_.jpg,test,3.4421446323394775
session414,iaa_pub28959_.jpg,2.934782609,3.252173913,session414_iaa_pub28959_.jpg,test,3.2178778648376465
session70,iaa_pub4900_.jpg,3.0,3.15,session70_iaa_pub4900_.jpg,test,3.009350538253784
session103,iaa_pub7155_.jpg,3.065217391,3.269565217,session103_iaa_pub7155_.jpg,test,3.16104793548584
session171,iaa_pub11943_.jpg,3.24,3.68,session171_iaa_pub11943_.jpg,test,3.149998426437378
session155,iaa_pub10798_.jpg,3.954545455,4.027272727,session155_iaa_pub10798_.jpg,test,3.8785457611083984
session324,iaa_pub22678_.jpg,3.086956522,3.273913043,session324_iaa_pub22678_.jpg,test,3.2507777214050293
session15,iaa_pub999_.jpg,2.74,2.836,session15_iaa_pub999_.jpg,test,3.262190580368042
session133,iaa_pub9252_.jpg,3.14,3.24,session133_iaa_pub9252_.jpg,test,3.0066051483154297
session409,iaa_pub28614_.jpg,2.956521739,3.282608696,session409_iaa_pub28614_.jpg,test,3.2451558113098145
session14,iaa_pub927_.jpg,3.804347826,3.973913043,session14_iaa_pub927_.jpg,test,3.4954848289489746
session34,iaa_pub2334_.jpg,3.326086957,3.539130435,session34_iaa_pub2334_.jpg,test,3.3623523712158203
session53,iaa_pub3683_.jpg,2.113636364,2.136363636,session53_iaa_pub3683_.jpg,test,2.323993682861328
session433,iaa_pub30299_.jpg,3.568181818,3.609090909,session433_iaa_pub30299_.jpg,test,3.143817901611328
session377,iaa_pub26321_.jpg,3.25,3.404545455,session377_iaa_pub26321_.jpg,test,3.168833017349243
session86,iaa_pub5960_.jpg,3.395833333,3.570833333,session86_iaa_pub5960_.jpg,test,3.224790573120117
session223,iaa_pub15547_.jpg,2.847826087,2.986956522,session223_iaa_pub15547_.jpg,test,2.8391571044921875
session156,iaa_pub10854_.jpg,3.1,3.3,session156_iaa_pub10854_.jpg,test,3.16062593460083
session105,iaa_pub7305_.jpg,2.846153846,2.873076923,session105_iaa_pub7305_.jpg,test,2.85882568359375
session57,iaa_pub3960_.jpg,3.055555556,3.255555556,session57_iaa_pub3960_.jpg,test,3.1174049377441406
session335,iaa_pub23435_.jpg,3.1,3.24,session335_iaa_pub23435_.jpg,test,3.324592113494873
session363,iaa_pub25362_.jpg,2.80952381,3.004761905,session363_iaa_pub25362_.jpg,test,2.4294111728668213
session327,iaa_pub22882_.jpg,2.086956522,2.152173913,session327_iaa_pub22882_.jpg,test,1.9795920848846436
session441,iaa_pub30804_.jpg,3.428571429,3.666666667,session441_iaa_pub30804_.jpg,test,3.581118583679199
session105,iaa_pub7336_.jpg,2.557692308,2.630769231,session105_iaa_pub7336_.jpg,test,2.707697868347168
session408,iaa_pub28521_.jpg,3.240740741,3.37037037,session408_iaa_pub28521_.jpg,test,3.470643997192383
session362,iaa_pub25292_.jpg,1.347826087,1.504347826,session362_iaa_pub25292_.jpg,test,1.2693109512329102
session184,iaa_pub12844_.jpg,3.181818182,3.481818182,session184_iaa_pub12844_.jpg,test,3.3428852558135986
session168,iaa_pub11734_.jpg,3.869565217,3.991304348,session168_iaa_pub11734_.jpg,test,3.744589328765869
session156,iaa_pub10896_.jpg,3.76,3.924,session156_iaa_pub10896_.jpg,test,3.813096046447754
session213,iaa_pub14849_.jpg,3.0,3.082608696,session213_iaa_pub14849_.jpg,test,3.0150930881500244
session138,iaa_pub9653_.jpg,3.760869565,3.87826087,session138_iaa_pub9653_.jpg,test,3.690152406692505
session117,iaa_pub8183_.jpg,1.413043478,1.491304348,session117_iaa_pub8183_.jpg,test,1.4498707056045532
session13,iaa_pub899_.jpg,3.347826087,3.42173913,session13_iaa_pub899_.jpg,test,3.260667324066162
session250,iaa_pub17460_.jpg,2.586956522,3.004347826,session250_iaa_pub17460_.jpg,test,3.0753300189971924
session157,iaa_pub10976_.jpg,3.52173913,3.582608696,session157_iaa_pub10976_.jpg,test,3.831409454345703
session408,iaa_pub28499_.jpg,3.018518519,3.214814815,session408_iaa_pub28499_.jpg,test,3.265275716781616
session195,iaa_pub13581_.jpg,3.333333333,3.620833333,session195_iaa_pub13581_.jpg,test,3.2759010791778564
session55,iaa_pub3849_.jpg,3.425925926,3.518518519,session55_iaa_pub3849_.jpg,test,3.5172464847564697
session20,iaa_pub1350_.jpg,3.434782609,3.543478261,session20_iaa_pub1350_.jpg,test,3.6203434467315674
session174,iaa_pub12173_.jpg,3.5,3.604347826,session174_iaa_pub12173_.jpg,test,3.5791282653808594
session139,iaa_pub9710_.jpg,1.5,1.509090909,session139_iaa_pub9710_.jpg,test,1.6599571704864502
session329,iaa_pub22991_.jpg,2.595238095,2.785714286,session329_iaa_pub22991_.jpg,test,2.968179702758789
session320,iaa_pub22383_.jpg,3.065217391,3.260869565,session320_iaa_pub22383_.jpg,test,3.4039881229400635
session330,iaa_pub23091_.jpg,2.523809524,2.647619048,session330_iaa_pub23091_.jpg,test,2.4692769050598145
session325,iaa_pub22744_.jpg,4.159090909,4.195454545,session325_iaa_pub22744_.jpg,test,3.472510814666748
session89,iaa_pub6215_.jpg,3.652173913,3.817391304,session89_iaa_pub6215_.jpg,test,3.6667442321777344
session440,iaa_pub30785_.jpg,2.619047619,2.652380952,session440_iaa_pub30785_.jpg,test,2.630873203277588
session64,iaa_pub4416_.jpg,4.076923077,3.996153846,session64_iaa_pub4416_.jpg,test,3.639028787612915
session438,iaa_pub30610_.jpg,3.413043478,3.556521739,session438_iaa_pub30610_.jpg,test,3.4722585678100586
session62,iaa_pub4334_.jpg,3.5,3.654545455,session62_iaa_pub4334_.jpg,test,3.620683193206787
session380,iaa_pub26584_.jpg,2.225,2.38,session380_iaa_pub26584_.jpg,test,2.348808765411377
session206,iaa_pub14385_.jpg,3.625,3.841666667,session206_iaa_pub14385_.jpg,test,3.660980701446533
session133,iaa_pub9305_.jpg,3.54,3.736,session133_iaa_pub9305_.jpg,test,3.4454402923583984
session445,iaa_pub31142_.jpg,3.630434783,3.839130435,session445_iaa_pub31142_.jpg,test,3.5840816497802734
session297,iaa_pub20752_.jpg,1.826086957,1.943478261,session297_iaa_pub20752_.jpg,test,2.023869514465332
session110,iaa_pub7681_.jpg,3.979166667,4.079166667,session110_iaa_pub7681_.jpg,test,3.7088775634765625
session399,iaa_pub27887_.jpg,2.892857143,3.085714286,session399_iaa_pub27887_.jpg,test,2.9726085662841797
session12,iaa_pub832_.jpg,2.863636364,3.086363636,session12_iaa_pub832_.jpg,test,3.173715829849243
session442,iaa_pub30919_.jpg,3.238095238,3.49047619,session442_iaa_pub30919_.jpg,test,3.288203239440918
session256,iaa_pub17858_.jpg,3.523809524,3.695238095,session256_iaa_pub17858_.jpg,test,3.2216954231262207
session420,iaa_pub29332_.jpg,3.97826087,4.108695652,session420_iaa_pub29332_.jpg,test,3.685309886932373
session26,iaa_pub1781_.jpg,3.354166667,3.554166667,session26_iaa_pub1781_.jpg,test,3.5242819786071777
session186,iaa_pub12996_.jpg,1.596153846,1.696153846,session186_iaa_pub12996_.jpg,test,1.7484310865402222
session101,iaa_pub7070_.jpg,3.217391304,3.5,session101_iaa_pub7070_.jpg,test,3.324223518371582
session260,iaa_pub18131_.jpg,2.826086957,3.052173913,session260_iaa_pub18131_.jpg,test,3.4593021869659424
session310,iaa_pub21673_.jpg,3.041666667,3.229166667,session310_iaa_pub21673_.jpg,test,3.4716835021972656
session386,iaa_pub26961_.jpg,3.36,3.568,session386_iaa_pub26961_.jpg,test,3.2684078216552734
session58,iaa_pub4013_.jpg,3.383333333,3.47,session58_iaa_pub4013_.jpg,test,3.366659641265869
session263,iaa_pub18408_.jpg,3.02173913,3.182608696,session263_iaa_pub18408_.jpg,test,3.3754305839538574
session44,iaa_pub3011_.jpg,3.12,3.312,session44_iaa_pub3011_.jpg,test,3.2477359771728516
session286,iaa_pub19953_.jpg,2.956521739,3.165217391,session286_iaa_pub19953_.jpg,test,3.133059024810791
session96,iaa_pub6660_.jpg,3.02173913,3.32173913,session96_iaa_pub6660_.jpg,test,3.2772836685180664
session307,iaa_pub21467_.jpg,3.173913043,3.413043478,session307_iaa_pub21467_.jpg,test,3.3509538173675537
session78,iaa_pub5408_.jpg,3.931818182,4.104545455,session78_iaa_pub5408_.jpg,test,3.739928960800171
session140,iaa_pub9744_.jpg,1.782608696,1.943478261,session140_iaa_pub9744_.jpg,test,1.6830484867095947
session63,iaa_pub4347_.jpg,4.195652174,4.269565217,session63_iaa_pub4347_.jpg,test,4.104367256164551
session273,iaa_pub19049_.jpg,3.739130435,3.852173913,session273_iaa_pub19049_.jpg,test,3.3813908100128174
session219,iaa_pub15308_.jpg,3.58,3.72,session219_iaa_pub15308_.jpg,test,3.1362545490264893
session207,iaa_pub14425_.jpg,2.340909091,2.463636364,session207_iaa_pub14425_.jpg,test,2.392300844192505
session301,iaa_pub21059_.jpg,3.75,3.866666667,session301_iaa_pub21059_.jpg,test,3.794638156890869
session432,iaa_pub30187_.jpg,3.25,3.5125,session432_iaa_pub30187_.jpg,test,3.0094313621520996
session339,iaa_pub23692_.jpg,3.357142857,3.480952381,session339_iaa_pub23692_.jpg,test,3.129641532897949
session289,iaa_pub20220_.jpg,3.833333333,3.966666667,session289_iaa_pub20220_.jpg,test,3.417329788208008
session89,iaa_pub6208_.jpg,3.5,3.6,session89_iaa_pub6208_.jpg,test,3.7596957683563232
session299,iaa_pub20879_.jpg,2.086956522,2.239130435,session299_iaa_pub20879_.jpg,test,2.4031410217285156
session156,iaa_pub10863_.jpg,3.74,3.916,session156_iaa_pub10863_.jpg,test,2.8713018894195557
session196,iaa_pub13654_.jpg,2.825,2.945,session196_iaa_pub13654_.jpg,test,2.635864734649658
session292,iaa_pub20431_.jpg,3.206896552,3.403448276,session292_iaa_pub20431_.jpg,test,3.0964341163635254
session12,iaa_pub787_.jpg,2.886363636,2.904545455,session12_iaa_pub787_.jpg,test,2.826209783554077
session108,iaa_pub7558_.jpg,3.065217391,3.204347826,session108_iaa_pub7558_.jpg,test,3.057852268218994
session168,iaa_pub11759_.jpg,3.434782609,3.62173913,session168_iaa_pub11759_.jpg,test,3.447999954223633
