sessionId,imageName,aestheticScore,qualityScore,sessionId_imageName,set,pred_aesthetic
session14,iaa_pub969_.jpg,1.88,2.06,session14_iaa_pub969_.jpg,test,2.098604679107666
session72,iaa_pub4990_.jpg,3.588235294117647,3.764705882352941,session72_iaa_pub4990_.jpg,test,3.243222236633301
session311,iaa_pub21739_.jpg,3.22,3.4160000000000004,session311_iaa_pub21739_.jpg,test,3.2982077598571777
session182,iaa_pub12705_.jpg,2.92,3.076,session182_iaa_pub12705_.jpg,test,2.644622564315796
session392,iaa_pub27402_.jpg,3.125,3.3791666666666664,session392_iaa_pub27402_.jpg,test,3.0050957202911377
session411,iaa_pub28712_.jpg,3.72,3.872,session411_iaa_pub28712_.jpg,test,3.406726360321045
session131,iaa_pub9130_.jpg,2.68,2.988,session131_iaa_pub9130_.jpg,test,2.58778977394104
session20,iaa_pub1365_.jpg,3.46,3.6,session20_iaa_pub1365_.jpg,test,3.3148908615112305
session159,iaa_pub11099_.jpg,3.16,3.38,session159_iaa_pub11099_.jpg,test,3.413954734802246
session225,iaa_pub15739_.jpg,3.22,3.352,session225_iaa_pub15739_.jpg,test,3.137298583984375
session416,iaa_pub29065_.jpg,2.42,2.356,session416_iaa_pub29065_.jpg,test,2.1708412170410156
session107,iaa_pub7477_.jpg,2.7884615384615383,3.007692307692308,session107_iaa_pub7477_.jpg,test,2.8029069900512695
session334,iaa_pub23364_.jpg,2.6184210526315788,2.705263157894737,session334_iaa_pub23364_.jpg,test,2.512908935546875
session37,iaa_pub2578_.jpg,3.48,3.652,session37_iaa_pub2578_.jpg,test,3.16807222366333
session150,iaa_pub10465_.jpg,3.173076923076923,3.392307692307692,session150_iaa_pub10465_.jpg,test,3.1445441246032715
session152,iaa_pub10603_.jpg,3.9615384615384617,4.173076923076923,session152_iaa_pub10603_.jpg,test,3.684215545654297
session202,iaa_pub14137_.jpg,3.269230769230769,3.465384615384615,session202_iaa_pub14137_.jpg,test,3.0984878540039062
session123,iaa_pub8544_.jpg,3.42,3.62,session123_iaa_pub8544_.jpg,test,3.269714832305908
session78,iaa_pub5452_.jpg,1.66,1.832,session78_iaa_pub5452_.jpg,test,1.573750615119934
session129,iaa_pub9025_.jpg,2.3,2.384,session129_iaa_pub9025_.jpg,test,2.6054861545562744
session411,iaa_pub28765_.jpg,3.74,3.88,session411_iaa_pub28765_.jpg,test,3.5628368854522705
session94,iaa_pub6557_.jpg,3.0357142857142856,3.2607142857142857,session94_iaa_pub6557_.jpg,test,2.799525737762451
session143,iaa_pub9975_.jpg,3.36,3.48,session143_iaa_pub9975_.jpg,test,3.4040229320526123
session316,iaa_pub22106_.jpg,2.54,2.516,session316_iaa_pub22106_.jpg,test,2.6401760578155518
session405,iaa_pub28326_.jpg,2.88,3.008,session405_iaa_pub28326_.jpg,test,2.824347972869873
session360,iaa_pub25141_.jpg,3.0,3.090909090909091,session360_iaa_pub25141_.jpg,test,2.8235628604888916
session88,iaa_pub6102_.jpg,3.7,3.928,session88_iaa_pub6102_.jpg,test,3.4637153148651123
session369,iaa_pub25821_.jpg,3.24,3.484,session369_iaa_pub25821_.jpg,test,3.238917827606201
session26,iaa_pub1796_.jpg,3.5,3.56,session26_iaa_pub1796_.jpg,test,3.2026126384735107
session59,iaa_pub4124_.jpg,3.807692307692308,3.969230769230769,session59_iaa_pub4124_.jpg,test,3.7327077388763428
session40,iaa_pub2772_.jpg,3.42,3.556,session40_iaa_pub2772_.jpg,test,3.3559858798980713
session37,iaa_pub2525_.jpg,4.04,4.168,session37_iaa_pub2525_.jpg,test,3.592325448989868
session324,iaa_pub22621_.jpg,3.3,3.524,session324_iaa_pub22621_.jpg,test,3.230745553970337
session53,iaa_pub3677_.jpg,3.36,3.444,session53_iaa_pub3677_.jpg,test,3.008286476135254
session57,iaa_pub3950_.jpg,3.3392857142857144,3.357142857142857,session57_iaa_pub3950_.jpg,test,2.197312831878662
session93,iaa_pub6442_.jpg,3.314814814814815,3.525925925925926,session93_iaa_pub6442_.jpg,test,3.3484959602355957
session8,iaa_pub541_.jpg,2.48,2.652,session8_iaa_pub541_.jpg,test,2.5210225582122803
session295,iaa_pub20648_.jpg,1.52,1.672,session295_iaa_pub20648_.jpg,test,1.2133132219314575
session399,iaa_pub27902_.jpg,3.7903225806451615,3.9741935483870967,session399_iaa_pub27902_.jpg,test,3.445082664489746
session250,iaa_pub17468_.jpg,1.4,1.452,session250_iaa_pub17468_.jpg,test,1.4574995040893555
session102,iaa_pub7084_.jpg,3.3846153846153846,3.5461538461538464,session102_iaa_pub7084_.jpg,test,3.252627372741699
session310,iaa_pub21685_.jpg,3.26,3.528,session310_iaa_pub21685_.jpg,test,3.287543773651123
session161,iaa_pub11221_.jpg,1.2413793103448276,1.3344827586206898,session161_iaa_pub11221_.jpg,test,0.790808379650116
session145,iaa_pub10138_.jpg,2.5961538461538463,2.761538461538461,session145_iaa_pub10138_.jpg,test,2.7713544368743896
session225,iaa_pub15696_.jpg,2.12,2.24,session225_iaa_pub15696_.jpg,test,2.2296063899993896
session371,iaa_pub25930_.jpg,3.3703703703703702,3.537037037037037,session371_iaa_pub25930_.jpg,test,3.012871742248535
session156,iaa_pub10908_.jpg,2.62,2.744,session156_iaa_pub10908_.jpg,test,2.8444604873657227
session138,iaa_pub9651_.jpg,3.86,3.956,session138_iaa_pub9651_.jpg,test,3.396226644515991
session402,iaa_pub28127_.jpg,2.3461538461538463,2.4346153846153844,session402_iaa_pub28127_.jpg,test,1.9340161085128784
session308,iaa_pub21541_.jpg,3.66,3.612,session308_iaa_pub21541_.jpg,test,3.644257068634033
session261,iaa_pub18233_.jpg,3.38,3.644,session261_iaa_pub18233_.jpg,test,3.0663723945617676
session329,iaa_pub23006_.jpg,3.66,3.736,session329_iaa_pub23006_.jpg,test,3.442054510116577
session176,iaa_pub12291_.jpg,3.4,3.62,session176_iaa_pub12291_.jpg,test,3.2166240215301514
session156,iaa_pub10918_.jpg,2.9,3.152,session156_iaa_pub10918_.jpg,test,2.8785533905029297
session418,iaa_pub29196_.jpg,1.5,1.66,session418_iaa_pub29196_.jpg,test,1.1043624877929688
session197,iaa_pub13734_.jpg,2.32,2.472,session197_iaa_pub13734_.jpg,test,2.6110997200012207
session290,iaa_pub20254_.jpg,3.232142857142857,3.3892857142857147,session290_iaa_pub20254_.jpg,test,3.388256072998047
session10,iaa_pub665_.jpg,2.58,2.756,session10_iaa_pub665_.jpg,test,2.8996927738189697
session295,iaa_pub20626_.jpg,3.6,3.588,session295_iaa_pub20626_.jpg,test,3.2625412940979004
session254,iaa_pub17750_.jpg,2.310344827586207,2.3344827586206898,session254_iaa_pub17750_.jpg,test,1.8044980764389038
session12,iaa_pub810_.jpg,1.62,1.6840000000000002,session12_iaa_pub810_.jpg,test,1.6579045057296753
session339,iaa_pub23711_.jpg,2.18,2.256,session339_iaa_pub23711_.jpg,test,1.8637484312057495
session313,iaa_pub21849_.jpg,4.06,4.176,session313_iaa_pub21849_.jpg,test,3.7745609283447266
session386,iaa_pub26982_.jpg,3.04,3.332,session386_iaa_pub26982_.jpg,test,2.984679698944092
session122,iaa_pub8519_.jpg,3.2884615384615383,3.5615384615384613,session122_iaa_pub8519_.jpg,test,3.220036268234253
session419,iaa_pub29270_.jpg,3.480769230769231,3.4923076923076923,session419_iaa_pub29270_.jpg,test,2.7922210693359375
session293,iaa_pub20464_.jpg,3.793103448275862,3.903448275862069,session293_iaa_pub20464_.jpg,test,3.3850815296173096
session177,iaa_pub12371_.jpg,4.0,4.125,session177_iaa_pub12371_.jpg,test,3.6773629188537598
session99,iaa_pub6919_.jpg,2.9827586206896552,3.1689655172413795,session99_iaa_pub6919_.jpg,test,2.9062933921813965
session175,iaa_pub12228_.jpg,3.888888888888889,4.092592592592593,session175_iaa_pub12228_.jpg,test,3.51166033744812
session87,iaa_pub6053_.jpg,2.94,3.148,session87_iaa_pub6053_.jpg,test,3.073216199874878
session288,iaa_pub20141_.jpg,3.34,3.392,session288_iaa_pub20141_.jpg,test,3.015232801437378
session349,iaa_pub24361_.jpg,3.74,3.844,session349_iaa_pub24361_.jpg,test,3.605775833129883
session324,iaa_pub22629_.jpg,2.28,2.468,session324_iaa_pub22629_.jpg,test,1.8944246768951416
session63,iaa_pub4371_.jpg,3.28,3.472,session63_iaa_pub4371_.jpg,test,3.2021946907043457
session419,iaa_pub29286_.jpg,3.0,3.161538461538462,session419_iaa_pub29286_.jpg,test,3.0323398113250732
session327,iaa_pub22870_.jpg,3.58,3.692,session327_iaa_pub22870_.jpg,test,3.229712963104248
session441,iaa_pub30817_.jpg,3.04,3.24,session441_iaa_pub30817_.jpg,test,2.786139726638794
session170,iaa_pub11866_.jpg,3.3846153846153846,3.542307692307692,session170_iaa_pub11866_.jpg,test,3.233203649520874
session142,iaa_pub9897_.jpg,3.5,3.768,session142_iaa_pub9897_.jpg,test,3.149730920791626
session366,iaa_pub25603_.jpg,3.08,3.3760000000000003,session366_iaa_pub25603_.jpg,test,2.664144992828369
session195,iaa_pub13645_.jpg,3.0384615384615383,3.1653846153846152,session195_iaa_pub13645_.jpg,test,2.941479206085205
session398,iaa_pub27856_.jpg,3.193548387096774,3.338709677419355,session398_iaa_pub27856_.jpg,test,2.8585875034332275
session35,iaa_pub2387_.jpg,3.26,3.524,session35_iaa_pub2387_.jpg,test,3.4614810943603516
session140,iaa_pub9758_.jpg,2.9423076923076925,3.2423076923076923,session140_iaa_pub9758_.jpg,test,2.6816859245300293
session254,iaa_pub17770_.jpg,1.4310344827586208,1.4137931034482758,session254_iaa_pub17770_.jpg,test,1.5703202486038208
session264,iaa_pub18452_.jpg,3.5,3.6133333333333337,session264_iaa_pub18452_.jpg,test,3.2421512603759766
session405,iaa_pub28330_.jpg,3.6,3.656,session405_iaa_pub28330_.jpg,test,3.5932564735412598
session165,iaa_pub11498_.jpg,3.28,3.3440000000000003,session165_iaa_pub11498_.jpg,test,3.1355104446411133
session273,iaa_pub19101_.jpg,4.02,4.096,session273_iaa_pub19101_.jpg,test,3.6612796783447266
session276,iaa_pub19303_.jpg,1.28,1.3159999999999998,session276_iaa_pub19303_.jpg,test,1.3392441272735596
session395,iaa_pub27597_.jpg,3.94,3.908,session395_iaa_pub27597_.jpg,test,3.720653533935547
session43,iaa_pub2979_.jpg,2.6,2.812,session43_iaa_pub2979_.jpg,test,2.140354871749878
session39,iaa_pub2719_.jpg,3.203703703703704,3.3185185185185184,session39_iaa_pub2719_.jpg,test,3.193248748779297
session98,iaa_pub6838_.jpg,2.833333333333333,2.953333333333333,session98_iaa_pub6838_.jpg,test,2.8394055366516113
session208,iaa_pub14515_.jpg,3.12,3.352,session208_iaa_pub14515_.jpg,test,3.119682788848877
session153,iaa_pub10694_.jpg,3.86,3.988,session153_iaa_pub10694_.jpg,test,3.5572752952575684
session213,iaa_pub14910_.jpg,2.58,2.624,session213_iaa_pub14910_.jpg,test,2.668848991394043
session70,iaa_pub4860_.jpg,2.6,2.892,session70_iaa_pub4860_.jpg,test,2.6393587589263916
session86,iaa_pub5965_.jpg,3.3846153846153846,3.5615384615384613,session86_iaa_pub5965_.jpg,test,3.328719139099121
session411,iaa_pub28751_.jpg,3.72,3.824,session411_iaa_pub28751_.jpg,test,3.4973723888397217
session274,iaa_pub19174_.jpg,3.48,3.496,session274_iaa_pub19174_.jpg,test,3.326578140258789
session152,iaa_pub10628_.jpg,3.923076923076923,4.0115384615384615,session152_iaa_pub10628_.jpg,test,3.7812023162841797
session425,iaa_pub29743_.jpg,3.22,3.4,session425_iaa_pub29743_.jpg,test,3.1889495849609375
session357,iaa_pub24988_.jpg,2.42,2.568,session357_iaa_pub24988_.jpg,test,2.60964298248291
session40,iaa_pub2746_.jpg,3.86,3.872,session40_iaa_pub2746_.jpg,test,3.5027236938476562
session394,iaa_pub27551_.jpg,3.5,3.720833333333333,session394_iaa_pub27551_.jpg,test,3.291365146636963
session153,iaa_pub10668_.jpg,3.46,3.568,session153_iaa_pub10668_.jpg,test,3.1001639366149902
session343,iaa_pub23996_.jpg,3.9791666666666665,4.041666666666667,session343_iaa_pub23996_.jpg,test,3.8706166744232178
session170,iaa_pub11869_.jpg,3.7884615384615374,3.873076923076923,session170_iaa_pub11869_.jpg,test,3.441554307937622
session373,iaa_pub26094_.jpg,2.14,2.26,session373_iaa_pub26094_.jpg,test,2.2594423294067383
session133,iaa_pub9298_.jpg,3.75,3.857142857142857,session133_iaa_pub9298_.jpg,test,3.5183920860290527
session75,iaa_pub5212_.jpg,3.5576923076923075,3.642307692307692,session75_iaa_pub5212_.jpg,test,2.849052906036377
session408,iaa_pub28525_.jpg,1.85483870967742,1.848387096774193,session408_iaa_pub28525_.jpg,test,1.4645915031433105
session3,iaa_pub197_.jpg,3.32,3.524,session3_iaa_pub197_.jpg,test,3.1549949645996094
session315,iaa_pub22010_.jpg,3.04,3.22,session315_iaa_pub22010_.jpg,test,3.0617666244506836
session56,iaa_pub3913_.jpg,3.28,3.536,session56_iaa_pub3913_.jpg,test,2.8898680210113525
session431,iaa_pub30132_.jpg,2.96,3.076,session431_iaa_pub30132_.jpg,test,2.657492160797119
session41,iaa_pub2857_.jpg,3.64,3.88,session41_iaa_pub2857_.jpg,test,3.6121573448181152
session92,iaa_pub6380_.jpg,2.980769230769231,3.223076923076923,session92_iaa_pub6380_.jpg,test,2.8826279640197754
session4,iaa_pub227_.jpg,2.923076923076923,3.173076923076923,session4_iaa_pub227_.jpg,test,2.6182830333709717
session176,iaa_pub12317_.jpg,3.42,3.572,session176_iaa_pub12317_.jpg,test,3.5233805179595947
session31,iaa_pub2115_.jpg,3.28,3.48,session31_iaa_pub2115_.jpg,test,3.1448802947998047
session403,iaa_pub28145_.jpg,2.12,2.228,session403_iaa_pub28145_.jpg,test,2.192643642425537
session125,iaa_pub8693_.jpg,3.58,3.764,session125_iaa_pub8693_.jpg,test,3.2116265296936035
session319,iaa_pub22284_.jpg,2.5961538461538463,2.7,session319_iaa_pub22284_.jpg,test,2.767066717147827
session4,iaa_pub265_.jpg,3.6346153846153846,3.773076923076923,session4_iaa_pub265_.jpg,test,2.7538435459136963
session234,iaa_pub16353_.jpg,3.92,4.16,session234_iaa_pub16353_.jpg,test,3.5578489303588867
session137,iaa_pub9530_.jpg,3.42,3.616,session137_iaa_pub9530_.jpg,test,3.19968581199646
session263,iaa_pub18355_.jpg,3.82,3.924,session263_iaa_pub18355_.jpg,test,3.1278178691864014
session183,iaa_pub12768_.jpg,3.46,3.644,session183_iaa_pub12768_.jpg,test,3.1680707931518555
session412,iaa_pub28777_.jpg,2.78,2.844,session412_iaa_pub28777_.jpg,test,2.628700017929077
session67,iaa_pub4638_.jpg,3.7916666666666665,4.066666666666666,session67_iaa_pub4638_.jpg,test,3.62612247467041
session103,iaa_pub7163_.jpg,3.44,3.452,session103_iaa_pub7163_.jpg,test,3.5880179405212402
session323,iaa_pub22572_.jpg,2.96,3.052,session323_iaa_pub22572_.jpg,test,2.868396759033203
session439,iaa_pub30727_.jpg,3.02,3.172,session439_iaa_pub30727_.jpg,test,2.9227778911590576
session339,iaa_pub23665_.jpg,2.64,2.704,session339_iaa_pub23665_.jpg,test,2.6471140384674072
session311,iaa_pub21737_.jpg,3.06,3.124,session311_iaa_pub21737_.jpg,test,2.794757127761841
session426,iaa_pub29794_.jpg,2.1,2.2,session426_iaa_pub29794_.jpg,test,2.215580701828003
session443,iaa_pub30974_.jpg,2.98,3.144,session443_iaa_pub30974_.jpg,test,2.704563856124878
session404,iaa_pub28225_.jpg,3.0384615384615383,3.273076923076923,session404_iaa_pub28225_.jpg,test,3.2677536010742188
session50,iaa_pub3467_.jpg,3.12,3.3560000000000003,session50_iaa_pub3467_.jpg,test,2.9202587604522705
session326,iaa_pub22758_.jpg,3.826923076923077,3.8884615384615375,session326_iaa_pub22758_.jpg,test,3.729776382446289
session274,iaa_pub19111_.jpg,3.16,3.28,session274_iaa_pub19111_.jpg,test,3.298616886138916
session181,iaa_pub12602_.jpg,2.9423076923076925,3.215384615384615,session181_iaa_pub12602_.jpg,test,3.025552749633789
session166,iaa_pub11567_.jpg,3.06,3.236,session166_iaa_pub11567_.jpg,test,2.9326224327087402
session54,iaa_pub3779_.jpg,3.72,3.936,session54_iaa_pub3779_.jpg,test,3.5324783325195312
session188,iaa_pub13124_.jpg,2.6481481481481484,2.714814814814815,session188_iaa_pub13124_.jpg,test,2.3989789485931396
