sessionId,imageName,aestheticScore,qualityScore,sessionId_imageName,set
session1,iaa_pub41_.jpg,3.416666667,3.670833333,session1_iaa_pub41_.jpg,training
session1,iaa_pub42_.jpg,3.854166667,3.9625,session1_iaa_pub42_.jpg,training
session1,iaa_pub43_.jpg,2.875,3.133333333,session1_iaa_pub43_.jpg,training
session1,iaa_pub44_.jpg,3.520833333,3.6875,session1_iaa_pub44_.jpg,training
session1,iaa_pub45_.jpg,3.5625,3.6875,session1_iaa_pub45_.jpg,training
session1,iaa_pub46_.jpg,3.145833333,3.425,session1_iaa_pub46_.jpg,training
session1,iaa_pub47_.jpg,4.145833333,4.304166667,session1_iaa_pub47_.jpg,training
session1,iaa_pub48_.jpg,1.625,1.791666667,session1_iaa_pub48_.jpg,training
session1,iaa_pub49_.jpg,2.0,2.216666667,session1_iaa_pub49_.jpg,training
session1,iaa_pub50_.jpg,3.958333333,4.1625,session1_iaa_pub50_.jpg,training
session1,iaa_pub51_.jpg,1.3125,1.429166667,session1_iaa_pub51_.jpg,training
session1,iaa_pub52_.jpg,2.6875,2.883333333,session1_iaa_pub52_.jpg,training
session1,iaa_pub54_.jpg,2.4375,2.6875,session1_iaa_pub54_.jpg,training
session1,iaa_pub55_.jpg,3.0,3.304166667,session1_iaa_pub55_.jpg,training
session1,iaa_pub56_.jpg,3.5,3.695833333,session1_iaa_pub56_.jpg,training
session1,iaa_pub57_.jpg,3.75,3.925,session1_iaa_pub57_.jpg,training
session1,iaa_pub58_.jpg,3.145833333,3.375,session1_iaa_pub58_.jpg,training
session1,iaa_pub59_.jpg,3.916666667,4.0375,session1_iaa_pub59_.jpg,training
session1,iaa_pub62_.jpg,3.145833333,3.3375,session1_iaa_pub62_.jpg,training
session1,iaa_pub64_.jpg,3.520833333,3.758333333,session1_iaa_pub64_.jpg,training
session1,iaa_pub66_.jpg,3.9375,4.05,session1_iaa_pub66_.jpg,training
session1,iaa_pub67_.jpg,3.208333333,3.5,session1_iaa_pub67_.jpg,training
session1,iaa_pub68_.jpg,2.854166667,3.1375,session1_iaa_pub68_.jpg,training
session1,iaa_pub69_.jpg,3.125,3.4625,session1_iaa_pub69_.jpg,training
session1,iaa_pub70_.jpg,3.208333333,3.4375,session1_iaa_pub70_.jpg,training
session10,iaa_pub631_.jpg,2.22,2.504,session10_iaa_pub631_.jpg,training
session10,iaa_pub633_.jpg,2.8,3.192,session10_iaa_pub633_.jpg,training
session10,iaa_pub634_.jpg,2.94,3.24,session10_iaa_pub634_.jpg,training
session10,iaa_pub635_.jpg,2.86,3.156,session10_iaa_pub635_.jpg,training
session10,iaa_pub637_.jpg,3.36,3.752,session10_iaa_pub637_.jpg,training
session10,iaa_pub639_.jpg,2.84,3.132,session10_iaa_pub639_.jpg,training
session10,iaa_pub641_.jpg,3.14,3.528,session10_iaa_pub641_.jpg,training
session10,iaa_pub643_.jpg,3.0,3.42,session10_iaa_pub643_.jpg,training
session10,iaa_pub644_.jpg,3.44,3.696,session10_iaa_pub644_.jpg,training
session10,iaa_pub645_.jpg,3.08,3.26,session10_iaa_pub645_.jpg,training
session10,iaa_pub647_.jpg,3.12,3.492,session10_iaa_pub647_.jpg,training
session10,iaa_pub649_.jpg,3.86,3.972,session10_iaa_pub649_.jpg,training
session10,iaa_pub651_.jpg,3.26,3.504,session10_iaa_pub651_.jpg,training
session10,iaa_pub652_.jpg,2.06,2.284,session10_iaa_pub652_.jpg,training
session10,iaa_pub654_.jpg,3.06,3.48,session10_iaa_pub654_.jpg,training
session10,iaa_pub655_.jpg,3.22,3.384,session10_iaa_pub655_.jpg,training
session10,iaa_pub656_.jpg,2.86,3.152,session10_iaa_pub656_.jpg,training
session10,iaa_pub657_.jpg,2.86,3.24,session10_iaa_pub657_.jpg,training
session10,iaa_pub659_.jpg,3.34,3.508,session10_iaa_pub659_.jpg,training
session10,iaa_pub660_.jpg,3.3,3.628,session10_iaa_pub660_.jpg,training
session10,iaa_pub663_.jpg,3.52,3.8,session10_iaa_pub663_.jpg,training
session10,iaa_pub664_.jpg,3.24,3.376,session10_iaa_pub664_.jpg,training
session10,iaa_pub665_.jpg,2.58,2.756,session10_iaa_pub665_.jpg,training
session10,iaa_pub666_.jpg,3.7,3.96,session10_iaa_pub666_.jpg,training
session10,iaa_pub668_.jpg,3.66,3.808,session10_iaa_pub668_.jpg,training
session10,iaa_pub669_.jpg,3.32,3.668,session10_iaa_pub669_.jpg,training
session10,iaa_pub670_.jpg,3.18,3.596,session10_iaa_pub670_.jpg,training
session10,iaa_pub672_.jpg,3.24,3.432,session10_iaa_pub672_.jpg,training
session10,iaa_pub673_.jpg,3.42,3.688,session10_iaa_pub673_.jpg,training
session10,iaa_pub674_.jpg,1.88,1.948,session10_iaa_pub674_.jpg,training
session10,iaa_pub675_.jpg,3.12,3.396,session10_iaa_pub675_.jpg,training
session10,iaa_pub676_.jpg,3.08,3.232,session10_iaa_pub676_.jpg,training
session10,iaa_pub680_.jpg,3.6,3.88,session10_iaa_pub680_.jpg,training
session10,iaa_pub681_.jpg,3.1,3.552,session10_iaa_pub681_.jpg,training
session10,iaa_pub682_.jpg,3.36,3.784,session10_iaa_pub682_.jpg,training
session10,iaa_pub683_.jpg,2.88,3.028,session10_iaa_pub683_.jpg,training
session10,iaa_pub684_.jpg,3.9,4.004,session10_iaa_pub684_.jpg,training
session10,iaa_pub686_.jpg,3.08,3.316,session10_iaa_pub686_.jpg,training
session10,iaa_pub687_.jpg,3.06,3.224,session10_iaa_pub687_.jpg,training
session10,iaa_pub690_.jpg,1.72,1.888,session10_iaa_pub690_.jpg,training
session10,iaa_pub691_.jpg,3.28,3.48,session10_iaa_pub691_.jpg,training
session10,iaa_pub692_.jpg,3.04,3.536,session10_iaa_pub692_.jpg,training
session10,iaa_pub696_.jpg,3.56,3.864,session10_iaa_pub696_.jpg,training
session10,iaa_pub697_.jpg,2.9,3.228,session10_iaa_pub697_.jpg,training
session10,iaa_pub698_.jpg,3.4,3.624,session10_iaa_pub698_.jpg,training
session10,iaa_pub699_.jpg,1.58,1.728,session10_iaa_pub699_.jpg,training
session10,iaa_pub700_.jpg,3.66,3.908,session10_iaa_pub700_.jpg,training
session100,iaa_pub6931_.jpg,4.25,4.275,session100_iaa_pub6931_.jpg,training
session100,iaa_pub6934_.jpg,4.0,4.075,session100_iaa_pub6934_.jpg,training
session100,iaa_pub6936_.jpg,3.825,3.91,session100_iaa_pub6936_.jpg,training
session100,iaa_pub6941_.jpg,3.35,3.44,session100_iaa_pub6941_.jpg,training
session100,iaa_pub6942_.jpg,4.225,4.23,session100_iaa_pub6942_.jpg,training
session100,iaa_pub6943_.jpg,3.075,3.265,session100_iaa_pub6943_.jpg,training
session100,iaa_pub6946_.jpg,3.65,3.755,session100_iaa_pub6946_.jpg,training
session100,iaa_pub6947_.jpg,4.375,4.355,session100_iaa_pub6947_.jpg,training
session100,iaa_pub6948_.jpg,3.375,3.425,session100_iaa_pub6948_.jpg,training
session100,iaa_pub6951_.jpg,3.125,3.345,session100_iaa_pub6951_.jpg,training
session100,iaa_pub6952_.jpg,3.625,3.72,session100_iaa_pub6952_.jpg,training
session100,iaa_pub6955_.jpg,1.675,1.645,session100_iaa_pub6955_.jpg,training
session100,iaa_pub6956_.jpg,3.075,3.175,session100_iaa_pub6956_.jpg,training
session100,iaa_pub6957_.jpg,3.85,3.955,session100_iaa_pub6957_.jpg,training
session100,iaa_pub6958_.jpg,3.95,4.025,session100_iaa_pub6958_.jpg,training
session100,iaa_pub6959_.jpg,3.7,3.79,session100_iaa_pub6959_.jpg,training
session100,iaa_pub6962_.jpg,3.25,3.31,session100_iaa_pub6962_.jpg,training
session100,iaa_pub6964_.jpg,3.05,3.135,session100_iaa_pub6964_.jpg,training
session100,iaa_pub6967_.jpg,1.35,1.415,session100_iaa_pub6967_.jpg,training
session100,iaa_pub6968_.jpg,3.9,3.99,session100_iaa_pub6968_.jpg,training
session100,iaa_pub6969_.jpg,2.775,3.005,session100_iaa_pub6969_.jpg,training
session100,iaa_pub6971_.jpg,2.95,3.215,session100_iaa_pub6971_.jpg,training
session100,iaa_pub6974_.jpg,3.2,3.25,session100_iaa_pub6974_.jpg,training
session100,iaa_pub6975_.jpg,3.45,3.59,session100_iaa_pub6975_.jpg,training
session100,iaa_pub6978_.jpg,3.1,3.225,session100_iaa_pub6978_.jpg,training
session100,iaa_pub6979_.jpg,2.875,2.99,session100_iaa_pub6979_.jpg,training
session100,iaa_pub6981_.jpg,3.05,3.2,session100_iaa_pub6981_.jpg,training
session100,iaa_pub6982_.jpg,2.975,3.175,session100_iaa_pub6982_.jpg,training
session100,iaa_pub6983_.jpg,4.125,4.085,session100_iaa_pub6983_.jpg,training
session100,iaa_pub6984_.jpg,3.225,3.275,session100_iaa_pub6984_.jpg,training
session100,iaa_pub6985_.jpg,3.2,3.23,session100_iaa_pub6985_.jpg,training
session100,iaa_pub6986_.jpg,3.65,3.69,session100_iaa_pub6986_.jpg,training
session100,iaa_pub6987_.jpg,3.05,3.145,session100_iaa_pub6987_.jpg,training
session100,iaa_pub6990_.jpg,4.05,4.08,session100_iaa_pub6990_.jpg,training
session100,iaa_pub6991_.jpg,4.0,4.04,session100_iaa_pub6991_.jpg,training
session100,iaa_pub6992_.jpg,4.275,4.275,session100_iaa_pub6992_.jpg,training
session100,iaa_pub6993_.jpg,1.575,1.47,session100_iaa_pub6993_.jpg,training
session100,iaa_pub6996_.jpg,3.5,3.59,session100_iaa_pub6996_.jpg,training
session100,iaa_pub6998_.jpg,3.225,3.245,session100_iaa_pub6998_.jpg,training
session100,iaa_pub6999_.jpg,3.7,3.77,session100_iaa_pub6999_.jpg,training
session100,iaa_pub7000_.jpg,3.025,3.13,session100_iaa_pub7000_.jpg,training
session101,iaa_pub7001_.jpg,3.166666667,3.241666667,session101_iaa_pub7001_.jpg,training
session101,iaa_pub7002_.jpg,1.375,1.3125,session101_iaa_pub7002_.jpg,training
session101,iaa_pub7003_.jpg,3.145833333,3.345833333,session101_iaa_pub7003_.jpg,training
session101,iaa_pub7004_.jpg,3.333333333,3.508333333,session101_iaa_pub7004_.jpg,training
session101,iaa_pub7005_.jpg,3.395833333,3.4875,session101_iaa_pub7005_.jpg,training
session101,iaa_pub7006_.jpg,2.479166667,2.7375,session101_iaa_pub7006_.jpg,training
session101,iaa_pub7008_.jpg,3.854166667,4.008333333,session101_iaa_pub7008_.jpg,training
session101,iaa_pub7009_.jpg,1.770833333,1.708333333,session101_iaa_pub7009_.jpg,training
session101,iaa_pub7011_.jpg,2.979166667,3.254166667,session101_iaa_pub7011_.jpg,training
session101,iaa_pub7012_.jpg,3.145833333,3.383333333,session101_iaa_pub7012_.jpg,training
session101,iaa_pub7013_.jpg,3.625,3.820833333,session101_iaa_pub7013_.jpg,training
session101,iaa_pub7014_.jpg,2.979166667,3.3,session101_iaa_pub7014_.jpg,training
session101,iaa_pub7015_.jpg,3.3125,3.433333333,session101_iaa_pub7015_.jpg,training
session101,iaa_pub7017_.jpg,2.708333333,3.016666667,session101_iaa_pub7017_.jpg,training
session101,iaa_pub7018_.jpg,2.958333333,3.229166667,session101_iaa_pub7018_.jpg,training
session101,iaa_pub7019_.jpg,2.895833333,3.1375,session101_iaa_pub7019_.jpg,training
session101,iaa_pub7020_.jpg,3.1875,3.3875,session101_iaa_pub7020_.jpg,training
session101,iaa_pub7021_.jpg,2.875,3.020833333,session101_iaa_pub7021_.jpg,training
session101,iaa_pub7022_.jpg,3.416666667,3.6125,session101_iaa_pub7022_.jpg,training
session101,iaa_pub7023_.jpg,3.395833333,3.675,session101_iaa_pub7023_.jpg,training
session101,iaa_pub7024_.jpg,2.708333333,2.875,session101_iaa_pub7024_.jpg,training
session101,iaa_pub7025_.jpg,3.1875,3.425,session101_iaa_pub7025_.jpg,training
session101,iaa_pub7026_.jpg,3.25,3.458333333,session101_iaa_pub7026_.jpg,training
session101,iaa_pub7027_.jpg,2.145833333,2.25,session101_iaa_pub7027_.jpg,training
session101,iaa_pub7029_.jpg,3.9375,4.0,session101_iaa_pub7029_.jpg,training
session101,iaa_pub7030_.jpg,3.104166667,3.345833333,session101_iaa_pub7030_.jpg,training
session101,iaa_pub7031_.jpg,3.625,3.770833333,session101_iaa_pub7031_.jpg,training
session101,iaa_pub7033_.jpg,2.0625,2.191666667,session101_iaa_pub7033_.jpg,training
session101,iaa_pub7035_.jpg,3.666666667,3.754166667,session101_iaa_pub7035_.jpg,training
session101,iaa_pub7036_.jpg,3.166666667,3.4,session101_iaa_pub7036_.jpg,training
session101,iaa_pub7037_.jpg,2.833333333,3.025,session101_iaa_pub7037_.jpg,training
session101,iaa_pub7039_.jpg,3.6875,3.895833333,session101_iaa_pub7039_.jpg,training
session101,iaa_pub7040_.jpg,3.8125,3.9625,session101_iaa_pub7040_.jpg,training
session101,iaa_pub7041_.jpg,3.333333333,3.566666667,session101_iaa_pub7041_.jpg,training
session101,iaa_pub7042_.jpg,2.958333333,3.05,session101_iaa_pub7042_.jpg,training
session101,iaa_pub7043_.jpg,3.854166667,3.833333333,session101_iaa_pub7043_.jpg,training
session101,iaa_pub7044_.jpg,3.416666667,3.570833333,session101_iaa_pub7044_.jpg,training
session101,iaa_pub7045_.jpg,3.083333333,3.333333333,session101_iaa_pub7045_.jpg,training
session101,iaa_pub7046_.jpg,4.25,4.229166667,session101_iaa_pub7046_.jpg,training
session101,iaa_pub7047_.jpg,3.0,3.195833333,session101_iaa_pub7047_.jpg,training
session101,iaa_pub7049_.jpg,3.395833333,3.65,session101_iaa_pub7049_.jpg,training
session101,iaa_pub7050_.jpg,2.791666667,3.033333333,session101_iaa_pub7050_.jpg,training
session101,iaa_pub7051_.jpg,2.895833333,3.141666667,session101_iaa_pub7051_.jpg,training
session101,iaa_pub7052_.jpg,3.770833333,3.883333333,session101_iaa_pub7052_.jpg,training
session101,iaa_pub7053_.jpg,3.583333333,3.745833333,session101_iaa_pub7053_.jpg,training
session101,iaa_pub7054_.jpg,3.854166667,4.025,session101_iaa_pub7054_.jpg,training
session101,iaa_pub7055_.jpg,2.875,3.025,session101_iaa_pub7055_.jpg,training
session101,iaa_pub7057_.jpg,3.125,3.316666667,session101_iaa_pub7057_.jpg,training
session101,iaa_pub7058_.jpg,3.145833333,3.3625,session101_iaa_pub7058_.jpg,training
session101,iaa_pub7059_.jpg,3.020833333,3.283333333,session101_iaa_pub7059_.jpg,training
session101,iaa_pub7061_.jpg,3.395833333,3.641666667,session101_iaa_pub7061_.jpg,training
session101,iaa_pub7062_.jpg,3.625,3.895833333,session101_iaa_pub7062_.jpg,training
session101,iaa_pub7065_.jpg,3.166666667,3.4,session101_iaa_pub7065_.jpg,training
session101,iaa_pub7066_.jpg,3.6875,3.875,session101_iaa_pub7066_.jpg,training
session101,iaa_pub7067_.jpg,3.541666667,3.829166667,session101_iaa_pub7067_.jpg,training
session101,iaa_pub7069_.jpg,3.166666667,3.3625,session101_iaa_pub7069_.jpg,training
session101,iaa_pub7070_.jpg,3.208333333,3.458333333,session101_iaa_pub7070_.jpg,training
session102,iaa_pub7071_.jpg,3.442307692,3.642307692,session102_iaa_pub7071_.jpg,training
session102,iaa_pub7072_.jpg,3.461538462,3.653846154,session102_iaa_pub7072_.jpg,training
session102,iaa_pub7073_.jpg,3.596153846,3.8,session102_iaa_pub7073_.jpg,training
session102,iaa_pub7075_.jpg,3.826923077,3.957692308,session102_iaa_pub7075_.jpg,training
session102,iaa_pub7076_.jpg,3.653846154,3.742307692,session102_iaa_pub7076_.jpg,training
session102,iaa_pub7077_.jpg,1.615384615,1.75,session102_iaa_pub7077_.jpg,training
session102,iaa_pub7079_.jpg,2.846153846,2.973076923,session102_iaa_pub7079_.jpg,training
session102,iaa_pub7081_.jpg,3.076923077,3.303846154,session102_iaa_pub7081_.jpg,training
session102,iaa_pub7082_.jpg,3.269230769,3.396153846,session102_iaa_pub7082_.jpg,training
session102,iaa_pub7083_.jpg,3.75,3.780769231,session102_iaa_pub7083_.jpg,training
session102,iaa_pub7085_.jpg,3.711538462,3.888461538,session102_iaa_pub7085_.jpg,training
session102,iaa_pub7086_.jpg,3.788461538,3.888461538,session102_iaa_pub7086_.jpg,training
session102,iaa_pub7088_.jpg,3.442307692,3.561538462,session102_iaa_pub7088_.jpg,training
session102,iaa_pub7089_.jpg,3.096153846,3.138461538,session102_iaa_pub7089_.jpg,training
session102,iaa_pub7091_.jpg,3.846153846,3.961538462,session102_iaa_pub7091_.jpg,training
session102,iaa_pub7092_.jpg,1.923076923,1.915384615,session102_iaa_pub7092_.jpg,training
session102,iaa_pub7093_.jpg,3.519230769,3.607692308,session102_iaa_pub7093_.jpg,training
session102,iaa_pub7094_.jpg,3.884615385,3.969230769,session102_iaa_pub7094_.jpg,training
session102,iaa_pub7095_.jpg,2.557692308,2.723076923,session102_iaa_pub7095_.jpg,training
session102,iaa_pub7097_.jpg,3.269230769,3.430769231,session102_iaa_pub7097_.jpg,training
session102,iaa_pub7098_.jpg,2.403846154,2.626923077,session102_iaa_pub7098_.jpg,training
session102,iaa_pub7099_.jpg,2.903846154,2.980769231,session102_iaa_pub7099_.jpg,training
session102,iaa_pub7100_.jpg,3.5,3.688461538,session102_iaa_pub7100_.jpg,training
session102,iaa_pub7103_.jpg,3.038461538,3.138461538,session102_iaa_pub7103_.jpg,training
session102,iaa_pub7104_.jpg,3.576923077,3.792307692,session102_iaa_pub7104_.jpg,training
session102,iaa_pub7105_.jpg,3.192307692,3.457692308,session102_iaa_pub7105_.jpg,training
session102,iaa_pub7106_.jpg,3.038461538,3.134615385,session102_iaa_pub7106_.jpg,training
session102,iaa_pub7108_.jpg,3.365384615,3.534615385,session102_iaa_pub7108_.jpg,training
session102,iaa_pub7109_.jpg,3.711538462,3.776923077,session102_iaa_pub7109_.jpg,training
session102,iaa_pub7110_.jpg,3.019230769,3.165384615,session102_iaa_pub7110_.jpg,training
session102,iaa_pub7111_.jpg,2.596153846,2.753846154,session102_iaa_pub7111_.jpg,training
session102,iaa_pub7112_.jpg,3.557692308,3.619230769,session102_iaa_pub7112_.jpg,training
session102,iaa_pub7113_.jpg,3.019230769,3.180769231,session102_iaa_pub7113_.jpg,training
session102,iaa_pub7114_.jpg,2.076923077,2.092307692,session102_iaa_pub7114_.jpg,training
session102,iaa_pub7115_.jpg,3.115384615,3.288461538,session102_iaa_pub7115_.jpg,training
session102,iaa_pub7117_.jpg,3.903846154,4.0,session102_iaa_pub7117_.jpg,training
session102,iaa_pub7118_.jpg,2.980769231,3.115384615,session102_iaa_pub7118_.jpg,training
session102,iaa_pub7119_.jpg,2.153846154,2.330769231,session102_iaa_pub7119_.jpg,training
session102,iaa_pub7120_.jpg,2.673076923,2.776923077,session102_iaa_pub7120_.jpg,training
session102,iaa_pub7121_.jpg,3.807692308,3.807692308,session102_iaa_pub7121_.jpg,training
session102,iaa_pub7122_.jpg,3.192307692,3.411538462,session102_iaa_pub7122_.jpg,training
session102,iaa_pub7123_.jpg,2.961538462,3.138461538,session102_iaa_pub7123_.jpg,training
session102,iaa_pub7124_.jpg,2.807692308,2.973076923,session102_iaa_pub7124_.jpg,training
session102,iaa_pub7125_.jpg,3.096153846,3.192307692,session102_iaa_pub7125_.jpg,training
session102,iaa_pub7126_.jpg,3.307692308,3.403846154,session102_iaa_pub7126_.jpg,training
session102,iaa_pub7127_.jpg,3.019230769,3.134615385,session102_iaa_pub7127_.jpg,training
session102,iaa_pub7129_.jpg,3.115384615,3.261538462,session102_iaa_pub7129_.jpg,training
session102,iaa_pub7130_.jpg,3.384615385,3.530769231,session102_iaa_pub7130_.jpg,training
session102,iaa_pub7132_.jpg,3.615384615,3.761538462,session102_iaa_pub7132_.jpg,training
session102,iaa_pub7133_.jpg,3.903846154,4.069230769,session102_iaa_pub7133_.jpg,training
session102,iaa_pub7134_.jpg,2.653846154,2.884615385,session102_iaa_pub7134_.jpg,training
session102,iaa_pub7135_.jpg,3.519230769,3.65,session102_iaa_pub7135_.jpg,training
session102,iaa_pub7137_.jpg,3.134615385,3.326923077,session102_iaa_pub7137_.jpg,training
session102,iaa_pub7138_.jpg,2.846153846,3.096153846,session102_iaa_pub7138_.jpg,training
session102,iaa_pub7140_.jpg,3.576923077,3.692307692,session102_iaa_pub7140_.jpg,training
session103,iaa_pub7141_.jpg,2.1,2.152,session103_iaa_pub7141_.jpg,training
session103,iaa_pub7142_.jpg,3.7,3.804,session103_iaa_pub7142_.jpg,training
session103,iaa_pub7143_.jpg,3.52,3.688,session103_iaa_pub7143_.jpg,training
session103,iaa_pub7145_.jpg,2.42,2.672,session103_iaa_pub7145_.jpg,training
session103,iaa_pub7147_.jpg,3.48,3.568,session103_iaa_pub7147_.jpg,training
session103,iaa_pub7148_.jpg,4.16,4.236,session103_iaa_pub7148_.jpg,training
session103,iaa_pub7150_.jpg,3.32,3.512,session103_iaa_pub7150_.jpg,training
session103,iaa_pub7151_.jpg,3.86,3.908,session103_iaa_pub7151_.jpg,training
session103,iaa_pub7152_.jpg,2.94,2.98,session103_iaa_pub7152_.jpg,training
session103,iaa_pub7153_.jpg,2.66,2.844,session103_iaa_pub7153_.jpg,training
session103,iaa_pub7154_.jpg,3.28,3.424,session103_iaa_pub7154_.jpg,training
session103,iaa_pub7155_.jpg,3.1,3.256,session103_iaa_pub7155_.jpg,training
session103,iaa_pub7158_.jpg,3.82,3.784,session103_iaa_pub7158_.jpg,training
session103,iaa_pub7159_.jpg,3.76,3.84,session103_iaa_pub7159_.jpg,training
session103,iaa_pub7161_.jpg,3.68,3.84,session103_iaa_pub7161_.jpg,training
session103,iaa_pub7162_.jpg,3.36,3.5,session103_iaa_pub7162_.jpg,training
session103,iaa_pub7163_.jpg,3.44,3.452,session103_iaa_pub7163_.jpg,training
session103,iaa_pub7164_.jpg,3.66,3.732,session103_iaa_pub7164_.jpg,training
session103,iaa_pub7165_.jpg,2.26,2.48,session103_iaa_pub7165_.jpg,training
session103,iaa_pub7167_.jpg,3.34,3.48,session103_iaa_pub7167_.jpg,training
session103,iaa_pub7168_.jpg,2.84,2.812,session103_iaa_pub7168_.jpg,training
session103,iaa_pub7169_.jpg,2.72,2.772,session103_iaa_pub7169_.jpg,training
session103,iaa_pub7170_.jpg,3.84,3.88,session103_iaa_pub7170_.jpg,training
session103,iaa_pub7174_.jpg,3.04,3.288,session103_iaa_pub7174_.jpg,training
session103,iaa_pub7176_.jpg,3.7,3.868,session103_iaa_pub7176_.jpg,training
session103,iaa_pub7177_.jpg,3.92,3.932,session103_iaa_pub7177_.jpg,training
session103,iaa_pub7178_.jpg,3.54,3.596,session103_iaa_pub7178_.jpg,training
session103,iaa_pub7179_.jpg,3.06,3.188,session103_iaa_pub7179_.jpg,training
session103,iaa_pub7180_.jpg,2.2,2.352,session103_iaa_pub7180_.jpg,training
session103,iaa_pub7181_.jpg,2.8,2.764,session103_iaa_pub7181_.jpg,training
session103,iaa_pub7182_.jpg,2.84,2.964,session103_iaa_pub7182_.jpg,training
session103,iaa_pub7183_.jpg,3.84,3.916,session103_iaa_pub7183_.jpg,training
session103,iaa_pub7184_.jpg,3.9,3.948,session103_iaa_pub7184_.jpg,training
session103,iaa_pub7185_.jpg,3.3,3.376,session103_iaa_pub7185_.jpg,training
session103,iaa_pub7186_.jpg,3.62,3.764,session103_iaa_pub7186_.jpg,training
session103,iaa_pub7188_.jpg,3.2,3.284,session103_iaa_pub7188_.jpg,training
session103,iaa_pub7189_.jpg,1.8,1.8,session103_iaa_pub7189_.jpg,training
session103,iaa_pub7190_.jpg,3.82,3.868,session103_iaa_pub7190_.jpg,training
session103,iaa_pub7191_.jpg,2.78,2.796,session103_iaa_pub7191_.jpg,training
session103,iaa_pub7192_.jpg,3.36,3.484,session103_iaa_pub7192_.jpg,training
session103,iaa_pub7193_.jpg,2.1,2.14,session103_iaa_pub7193_.jpg,training
session103,iaa_pub7194_.jpg,3.1,3.164,session103_iaa_pub7194_.jpg,training
session103,iaa_pub7195_.jpg,2.78,2.984,session103_iaa_pub7195_.jpg,training
session103,iaa_pub7196_.jpg,2.4,2.488,session103_iaa_pub7196_.jpg,training
session103,iaa_pub7197_.jpg,3.32,3.288,session103_iaa_pub7197_.jpg,training
session103,iaa_pub7198_.jpg,2.98,3.044,session103_iaa_pub7198_.jpg,training
session103,iaa_pub7199_.jpg,3.44,3.548,session103_iaa_pub7199_.jpg,training
session103,iaa_pub7200_.jpg,3.4,3.448,session103_iaa_pub7200_.jpg,training
session103,iaa_pub7201_.jpg,3.34,3.524,session103_iaa_pub7201_.jpg,training
session103,iaa_pub7205_.jpg,3.42,3.536,session103_iaa_pub7205_.jpg,training
session103,iaa_pub7206_.jpg,3.36,3.42,session103_iaa_pub7206_.jpg,training
session103,iaa_pub7207_.jpg,3.62,3.74,session103_iaa_pub7207_.jpg,training
session103,iaa_pub7208_.jpg,3.26,3.392,session103_iaa_pub7208_.jpg,training
session103,iaa_pub7209_.jpg,3.24,3.336,session103_iaa_pub7209_.jpg,training
session103,iaa_pub7210_.jpg,3.08,3.26,session103_iaa_pub7210_.jpg,training
session104,iaa_pub7211_.jpg,2.518518519,2.788888889,session104_iaa_pub7211_.jpg,training
