sessionId,imageName,aestheticScore,qualityScore,sessionId_imageName,set,pred_aesthetic,pred_quality
session26,iaa_pub1775_.jpg,3.541666667,3.654166667,session26_iaa_pub1775_.jpg,test,3.1047332286834717,3.3731536865234375
session365,iaa_pub25499_.jpg,3.380952381,3.652380952,session365_iaa_pub25499_.jpg,test,3.0608489513397217,3.2762560844421387
session41,iaa_pub2868_.jpg,3.52173913,3.713043478,session41_iaa_pub2868_.jpg,test,3.152834892272949,3.507258892059326
session299,iaa_pub20894_.jpg,3.043478261,3.334782609,session299_iaa_pub20894_.jpg,test,3.0694029331207275,3.209501266479492
session417,iaa_pub29141_.jpg,3.869565217,3.991304348,session417_iaa_pub29141_.jpg,test,3.5581657886505127,3.7433605194091797
session406,iaa_pub28407_.jpg,3.555555556,3.662962963,session406_iaa_pub28407_.jpg,test,3.330029249191284,3.6473028659820557
session327,iaa_pub22881_.jpg,3.347826087,3.47826087,session327_iaa_pub22881_.jpg,test,3.274609327316284,3.3795101642608643
session275,iaa_pub19223_.jpg,3.477272727,3.572727273,session275_iaa_pub19223_.jpg,test,3.435063600540161,3.5612969398498535
session256,iaa_pub17908_.jpg,3.380952381,3.461904762,session256_iaa_pub17908_.jpg,test,3.4387738704681396,3.5491857528686523
session375,iaa_pub26205_.jpg,3.413043478,3.530434783,session375_iaa_pub26205_.jpg,test,3.4129204750061035,3.4940037727355957
session320,iaa_pub22389_.jpg,3.347826087,3.560869565,session320_iaa_pub22389_.jpg,test,3.5050129890441895,3.7520623207092285
session19,iaa_pub1269_.jpg,3.612903226,3.803225806,session19_iaa_pub1269_.jpg,test,3.6682050228118896,3.8261847496032715
session445,iaa_pub31106_.jpg,3.869565217,4.013043478,session445_iaa_pub31106_.jpg,test,3.528029203414917,3.6862354278564453
session324,iaa_pub22679_.jpg,3.673913043,3.882608696,session324_iaa_pub22679_.jpg,test,3.586672306060791,3.7604401111602783
session289,iaa_pub20197_.jpg,3.857142857,4.033333333,session289_iaa_pub20197_.jpg,test,3.6212284564971924,3.705216884613037
session379,iaa_pub26492_.jpg,3.363636364,3.531818182,session379_iaa_pub26492_.jpg,test,3.1298601627349854,3.278337001800537
session27,iaa_pub1827_.jpg,2.5,2.839130435,session27_iaa_pub1827_.jpg,test,2.769792318344116,2.9336600303649902
session122,iaa_pub8516_.jpg,2.86,3.1,session122_iaa_pub8516_.jpg,test,2.701685667037964,2.8071069717407227
session360,iaa_pub25185_.jpg,3.189655172,3.379310345,session360_iaa_pub25185_.jpg,test,3.491077423095703,3.554553508758545
session321,iaa_pub22409_.jpg,3.340909091,3.513636364,session321_iaa_pub22409_.jpg,test,3.4404637813568115,3.6365416049957275
session201,iaa_pub14033_.jpg,1.413043478,1.447826087,session201_iaa_pub14033_.jpg,test,1.5689678192138672,1.6127872467041016
session382,iaa_pub26737_.jpg,3.442307692,3.673076923,session382_iaa_pub26737_.jpg,test,3.1822397708892822,3.5111985206604004
session53,iaa_pub3707_.jpg,1.454545455,1.586363636,session53_iaa_pub3707_.jpg,test,1.6460680961608887,1.6741855144500732
session248,iaa_pub17297_.jpg,3.136363636,3.340909091,session248_iaa_pub17297_.jpg,test,3.1577579975128174,3.3655436038970947
session40,iaa_pub2785_.jpg,2.571428571,2.847619048,session40_iaa_pub2785_.jpg,test,2.678368330001831,2.958287477493286
session434,iaa_pub30354_.jpg,3.704545455,3.890909091,session434_iaa_pub30354_.jpg,test,3.4748332500457764,3.5453362464904785
session172,iaa_pub11973_.jpg,4.065217391,4.082608696,session172_iaa_pub11973_.jpg,test,3.974010705947876,3.9700918197631836
session316,iaa_pub22088_.jpg,2.520833333,2.716666667,session316_iaa_pub22088_.jpg,test,2.5915215015411377,2.7457809448242188
session336,iaa_pub23490_.jpg,3.304347826,3.573913043,session336_iaa_pub23490_.jpg,test,3.1614911556243896,3.355159044265747
session370,iaa_pub25840_.jpg,3.203125,3.384375,session370_iaa_pub25840_.jpg,test,3.252154588699341,3.326292037963867
session152,iaa_pub10598_.jpg,2.791666667,2.9875,session152_iaa_pub10598_.jpg,test,2.809565305709839,2.871922492980957
session295,iaa_pub20596_.jpg,3.068181818,3.277272727,session295_iaa_pub20596_.jpg,test,2.818392515182495,3.1675992012023926
session164,iaa_pub11427_.jpg,2.590909091,2.654545455,session164_iaa_pub11427_.jpg,test,2.4192965030670166,2.6121459007263184
session73,iaa_pub5042_.jpg,3.173913043,3.352173913,session73_iaa_pub5042_.jpg,test,2.86480975151062,3.080695867538452
session157,iaa_pub10942_.jpg,3.565217391,3.634782609,session157_iaa_pub10942_.jpg,test,3.5658416748046875,3.6085689067840576
session182,iaa_pub12731_.jpg,1.652173913,1.786956522,session182_iaa_pub12731_.jpg,test,1.6122539043426514,1.6649518013000488
session421,iaa_pub29421_.jpg,3.291666667,3.541666667,session421_iaa_pub29421_.jpg,test,3.0403201580047607,3.4499895572662354
session81,iaa_pub5670_.jpg,1.95,2.085,session81_iaa_pub5670_.jpg,test,1.5324194431304932,1.603131651878357
session79,iaa_pub5470_.jpg,4.145833333,4.233333333,session79_iaa_pub5470_.jpg,test,3.7549216747283936,3.892169237136841
session3,iaa_pub169_.jpg,3.75,3.85,session3_iaa_pub169_.jpg,test,3.4724137783050537,3.638974666595459
session201,iaa_pub14043_.jpg,2.347826087,2.408695652,session201_iaa_pub14043_.jpg,test,2.6051394939422607,2.7414422035217285
session437,iaa_pub30551_.jpg,3.543478261,3.595652174,session437_iaa_pub30551_.jpg,test,3.400609254837036,3.610912322998047
session137,iaa_pub9527_.jpg,3.075,3.27,session137_iaa_pub9527_.jpg,test,3.110875368118286,3.3631157875061035
session246,iaa_pub17208_.jpg,2.545454545,2.7,session246_iaa_pub17208_.jpg,test,2.219531536102295,2.435880422592163
session81,iaa_pub5642_.jpg,3.1,3.22,session81_iaa_pub5642_.jpg,test,3.0807740688323975,3.2869691848754883
session390,iaa_pub27255_.jpg,2.15,2.26,session390_iaa_pub27255_.jpg,test,2.179445505142212,2.4342031478881836
session307,iaa_pub21457_.jpg,2.130434783,2.273913043,session307_iaa_pub21457_.jpg,test,2.1255605220794678,2.298722267150879
session80,iaa_pub5544_.jpg,3.086956522,3.426086957,session80_iaa_pub5544_.jpg,test,2.979424476623535,3.2431790828704834
session432,iaa_pub30212_.jpg,3.3125,3.5875,session432_iaa_pub30212_.jpg,test,2.9343507289886475,3.1390726566314697
session299,iaa_pub20923_.jpg,3.608695652,3.786956522,session299_iaa_pub20923_.jpg,test,3.422682523727417,3.5986623764038086
session66,iaa_pub4578_.jpg,3.291666667,3.516666667,session66_iaa_pub4578_.jpg,test,3.22948956489563,3.4605777263641357
session317,iaa_pub22131_.jpg,2.642857143,2.728571429,session317_iaa_pub22131_.jpg,test,2.1122634410858154,2.1721482276916504
session94,iaa_pub6541_.jpg,2.826923077,3.080769231,session94_iaa_pub6541_.jpg,test,2.8962860107421875,3.102863311767578
session24,iaa_pub1650_.jpg,3.041666667,3.2875,session24_iaa_pub1650_.jpg,test,2.9434022903442383,3.2845537662506104
session274,iaa_pub19170_.jpg,4.108695652,4.082608696,session274_iaa_pub19170_.jpg,test,3.8135862350463867,3.968822717666626
session152,iaa_pub10619_.jpg,1.770833333,1.65,session152_iaa_pub10619_.jpg,test,1.754345417022705,1.6993993520736694
session103,iaa_pub7173_.jpg,1.847826087,1.930434783,session103_iaa_pub7173_.jpg,test,1.9939520359039307,2.052929401397705
session170,iaa_pub11876_.jpg,3.818181818,3.918181818,session170_iaa_pub11876_.jpg,test,3.700246572494507,3.7318949699401855
session399,iaa_pub27867_.jpg,2.75,3.007142857,session399_iaa_pub27867_.jpg,test,2.5096688270568848,2.606529951095581
session256,iaa_pub17885_.jpg,3.547619048,3.819047619,session256_iaa_pub17885_.jpg,test,3.4544179439544678,3.720412254333496
session44,iaa_pub3062_.jpg,3.54,3.768,session44_iaa_pub3062_.jpg,test,3.3044779300689697,3.5512490272521973
session277,iaa_pub19376_.jpg,3.913043478,3.982608696,session277_iaa_pub19376_.jpg,test,3.719480276107788,3.9723122119903564
session352,iaa_pub24592_.jpg,3.018518519,3.196296296,session352_iaa_pub24592_.jpg,test,2.597869634628296,2.664858341217041
session285,iaa_pub19907_.jpg,3.326086957,3.504347826,session285_iaa_pub19907_.jpg,test,2.9864962100982666,3.222508192062378
session227,iaa_pub15870_.jpg,1.545454545,1.686363636,session227_iaa_pub15870_.jpg,test,1.592047095298767,1.698810338973999
session406,iaa_pub28404_.jpg,3.555555556,3.648148148,session406_iaa_pub28404_.jpg,test,3.1349904537200928,3.4198012351989746
session31,iaa_pub2111_.jpg,3.2,3.476,session31_iaa_pub2111_.jpg,test,3.154418706893921,3.574254035949707
session146,iaa_pub10206_.jpg,1.152173913,1.208695652,session146_iaa_pub10206_.jpg,test,1.2790212631225586,1.4552854299545288
session407,iaa_pub28464_.jpg,2.833333333,3.047619048,session407_iaa_pub28464_.jpg,test,2.8000128269195557,2.8612380027770996
session396,iaa_pub27704_.jpg,2.543478261,2.865217391,session396_iaa_pub27704_.jpg,test,2.3566033840179443,2.5450985431671143
session246,iaa_pub17172_.jpg,3.272727273,3.3,session246_iaa_pub17172_.jpg,test,2.8985583782196045,2.994910955429077
session60,iaa_pub4146_.jpg,3.287878788,3.36969697,session60_iaa_pub4146_.jpg,test,2.986521005630493,3.08675479888916
session167,iaa_pub11639_.jpg,3.065217391,3.360869565,session167_iaa_pub11639_.jpg,test,2.9510397911071777,3.1214754581451416
session395,iaa_pub27638_.jpg,4.0,4.017391304,session395_iaa_pub27638_.jpg,test,3.6241118907928467,3.684638500213623
session102,iaa_pub7107_.jpg,2.729166667,2.954166667,session102_iaa_pub7107_.jpg,test,2.7570977210998535,3.025470733642578
session44,iaa_pub3063_.jpg,3.26,3.452,session44_iaa_pub3063_.jpg,test,3.32877254486084,3.5932958126068115
session360,iaa_pub25184_.jpg,2.568965517,2.75862069,session360_iaa_pub25184_.jpg,test,2.622088670730591,2.924304485321045
session300,iaa_pub20971_.jpg,2.113636364,2.345454545,session300_iaa_pub20971_.jpg,test,2.3450517654418945,2.6058907508850098
session130,iaa_pub9055_.jpg,3.760869565,3.969565217,session130_iaa_pub9055_.jpg,test,3.782932996749878,3.909616470336914
session72,iaa_pub4999_.jpg,4.214285714,4.289285714,session72_iaa_pub4999_.jpg,test,3.8998160362243652,4.023659706115723
session238,iaa_pub16635_.jpg,3.52173913,3.691304348,session238_iaa_pub16635_.jpg,test,3.1294968128204346,3.407322406768799
session237,iaa_pub16541_.jpg,2.086956522,2.265217391,session237_iaa_pub16541_.jpg,test,2.120410680770874,2.3476674556732178
session249,iaa_pub17407_.jpg,3.583333333,3.766666667,session249_iaa_pub17407_.jpg,test,3.3377506732940674,3.704336643218994
session265,iaa_pub18513_.jpg,2.948275862,3.079310345,session265_iaa_pub18513_.jpg,test,2.9960649013519287,3.1575536727905273
session165,iaa_pub11549_.jpg,3.666666667,3.783333333,session165_iaa_pub11549_.jpg,test,3.344744920730591,3.727114200592041
session358,iaa_pub25002_.jpg,3.159090909,3.359090909,session358_iaa_pub25002_.jpg,test,3.029005765914917,3.235553741455078
session216,iaa_pub15085_.jpg,3.434782609,3.626086957,session216_iaa_pub15085_.jpg,test,3.13976788520813,3.3006863594055176
session186,iaa_pub12973_.jpg,3.461538462,3.615384615,session186_iaa_pub12973_.jpg,test,3.3678340911865234,3.550722122192383
session70,iaa_pub4851_.jpg,2.9,3.165,session70_iaa_pub4851_.jpg,test,2.7471187114715576,3.030928134918213
session98,iaa_pub6820_.jpg,3.25,3.442307692,session98_iaa_pub6820_.jpg,test,3.4328839778900146,3.695780038833618
session60,iaa_pub4174_.jpg,3.833333333,3.896969697,session60_iaa_pub4174_.jpg,test,3.467236280441284,3.4827756881713867
session63,iaa_pub4372_.jpg,1.695652174,1.786956522,session63_iaa_pub4372_.jpg,test,1.4989590644836426,1.442579746246338
session404,iaa_pub28237_.jpg,3.447368421,3.731578947,session404_iaa_pub28237_.jpg,test,3.326221466064453,3.5711746215820312
session225,iaa_pub15681_.jpg,3.166666667,3.352380952,session225_iaa_pub15681_.jpg,test,2.996875524520874,3.1397948265075684
session88,iaa_pub6148_.jpg,1.636363636,1.781818182,session88_iaa_pub6148_.jpg,test,1.6112620830535889,1.7630051374435425
session33,iaa_pub2291_.jpg,3.18,3.448,session33_iaa_pub2291_.jpg,test,3.070491075515747,3.223888397216797
session169,iaa_pub11826_.jpg,1.854166667,1.991666667,session169_iaa_pub11826_.jpg,test,2.1213650703430176,2.36016845703125
session399,iaa_pub27863_.jpg,3.446428571,3.603571429,session399_iaa_pub27863_.jpg,test,3.1128532886505127,3.3659284114837646
session281,iaa_pub19609_.jpg,3.19047619,3.285714286,session281_iaa_pub19609_.jpg,test,2.881690502166748,2.9770352840423584
session438,iaa_pub30644_.jpg,3.565217391,3.77826087,session438_iaa_pub30644_.jpg,test,3.126215696334839,3.3724751472473145
session199,iaa_pub13868_.jpg,3.152173913,3.408695652,session199_iaa_pub13868_.jpg,test,3.344594955444336,3.5938780307769775
session411,iaa_pub28704_.jpg,3.318181818,3.390909091,session411_iaa_pub28704_.jpg,test,3.0228090286254883,3.2983927726745605
session14,iaa_pub950_.jpg,3.652173913,3.834782609,session14_iaa_pub950_.jpg,test,3.59558367729187,3.7430226802825928
session362,iaa_pub25274_.jpg,3.673913043,3.773913043,session362_iaa_pub25274_.jpg,test,3.701690673828125,3.9195759296417236
session93,iaa_pub6483_.jpg,3.976190476,4.028571429,session93_iaa_pub6483_.jpg,test,3.610126495361328,3.814638137817383
session118,iaa_pub8211_.jpg,3.25,3.508333333,session118_iaa_pub8211_.jpg,test,2.768752336502075,2.955756664276123
session165,iaa_pub11531_.jpg,3.25,3.545833333,session165_iaa_pub11531_.jpg,test,2.919283151626587,3.0979819297790527
session117,iaa_pub8167_.jpg,3.065217391,3.295652174,session117_iaa_pub8167_.jpg,test,2.5796122550964355,2.773930788040161
session313,iaa_pub21852_.jpg,3.347826087,3.565217391,session313_iaa_pub21852_.jpg,test,3.161658525466919,3.432652235031128
session405,iaa_pub28296_.jpg,3.227272727,3.345454545,session405_iaa_pub28296_.jpg,test,3.2087254524230957,3.3348896503448486
session145,iaa_pub10104_.jpg,3.608695652,3.834782609,session145_iaa_pub10104_.jpg,test,3.634394407272339,3.7626588344573975
session259,iaa_pub18113_.jpg,1.880952381,2.042857143,session259_iaa_pub18113_.jpg,test,1.6825354099273682,1.7457925081253052
session57,iaa_pub3949_.jpg,3.203703704,3.411111111,session57_iaa_pub3949_.jpg,test,2.96791410446167,3.055025815963745
session298,iaa_pub20821_.jpg,2.772727273,3.118181818,session298_iaa_pub20821_.jpg,test,2.834805488586426,3.133866786956787
session314,iaa_pub21913_.jpg,3.854166667,3.995833333,session314_iaa_pub21913_.jpg,test,3.6934690475463867,3.854980945587158
session29,iaa_pub2028_.jpg,3.204545455,3.377272727,session29_iaa_pub2028_.jpg,test,3.088587522506714,3.326773166656494
session279,iaa_pub19499_.jpg,3.681818182,3.75,session279_iaa_pub19499_.jpg,test,3.3036324977874756,3.5430526733398438
session2,iaa_pub72_.jpg,2.52,2.716,session2_iaa_pub72_.jpg,test,2.4411561489105225,2.7681875228881836
session96,iaa_pub6669_.jpg,2.847826087,3.095652174,session96_iaa_pub6669_.jpg,test,2.4953980445861816,2.689253330230713
session423,iaa_pub29557_.jpg,3.113636364,3.354545455,session423_iaa_pub29557_.jpg,test,3.220763683319092,3.3245601654052734
session225,iaa_pub15720_.jpg,1.261904762,1.285714286,session225_iaa_pub15720_.jpg,test,1.4376084804534912,1.3165980577468872
session322,iaa_pub22540_.jpg,4.022727273,4.131818182,session322_iaa_pub22540_.jpg,test,3.7433292865753174,3.807772397994995
session100,iaa_pub6989_.jpg,2.921052632,3.089473684,session100_iaa_pub6989_.jpg,test,2.938793897628784,3.0188064575195312
session221,iaa_pub15423_.jpg,2.565217391,2.782608696,session221_iaa_pub15423_.jpg,test,2.7014055252075195,2.752627372741699
session73,iaa_pub5073_.jpg,2.891304348,3.0,session73_iaa_pub5073_.jpg,test,2.75445818901062,2.7762842178344727
session191,iaa_pub13301_.jpg,3.454545455,3.690909091,session191_iaa_pub13301_.jpg,test,3.281120777130127,3.4615328311920166
session395,iaa_pub27622_.jpg,3.173913043,3.443478261,session395_iaa_pub27622_.jpg,test,3.0568153858184814,3.208691358566284
session45,iaa_pub3144_.jpg,2.925925926,3.188888889,session45_iaa_pub3144_.jpg,test,2.8670570850372314,3.030825138092041
session158,iaa_pub11035_.jpg,2.55,2.69,session158_iaa_pub11035_.jpg,test,3.009871244430542,3.089812755584717
session355,iaa_pub24791_.jpg,2.979166667,3.233333333,session355_iaa_pub24791_.jpg,test,2.9933621883392334,3.226710081100464
session46,iaa_pub3168_.jpg,3.02173913,3.126086957,session46_iaa_pub3168_.jpg,test,2.850817918777466,2.97113299369812
session127,iaa_pub8871_.jpg,2.86,3.128,session127_iaa_pub8871_.jpg,test,3.2894651889801025,3.324413537979126
session277,iaa_pub19341_.jpg,3.760869565,3.843478261,session277_iaa_pub19341_.jpg,test,3.718862533569336,3.729034900665283
session296,iaa_pub20680_.jpg,3.181818182,3.377272727,session296_iaa_pub20680_.jpg,test,3.2779347896575928,3.359315872192383
session30,iaa_pub2097_.jpg,2.9,3.224,session30_iaa_pub2097_.jpg,test,2.7155649662017822,3.0458574295043945
session224,iaa_pub15657_.jpg,3.333333333,3.557142857,session224_iaa_pub15657_.jpg,test,3.1882331371307373,3.4602620601654053
session414,iaa_pub28959_.jpg,2.934782609,3.252173913,session414_iaa_pub28959_.jpg,test,3.0456109046936035,3.1325409412384033
session70,iaa_pub4900_.jpg,3.0,3.15,session70_iaa_pub4900_.jpg,test,2.934044122695923,3.084506034851074
session103,iaa_pub7155_.jpg,3.065217391,3.269565217,session103_iaa_pub7155_.jpg,test,3.0935604572296143,3.2308237552642822
session171,iaa_pub11943_.jpg,3.24,3.68,session171_iaa_pub11943_.jpg,test,2.8498828411102295,3.031536102294922
session155,iaa_pub10798_.jpg,3.954545455,4.027272727,session155_iaa_pub10798_.jpg,test,3.745042085647583,3.759376287460327
session324,iaa_pub22678_.jpg,3.086956522,3.273913043,session324_iaa_pub22678_.jpg,test,3.180192470550537,3.349978446960449
session15,iaa_pub999_.jpg,2.74,2.836,session15_iaa_pub999_.jpg,test,3.064361333847046,3.1611878871917725
session133,iaa_pub9252_.jpg,3.14,3.24,session133_iaa_pub9252_.jpg,test,2.973065137863159,3.166590929031372
session409,iaa_pub28614_.jpg,2.956521739,3.282608696,session409_iaa_pub28614_.jpg,test,2.9384357929229736,3.191197156906128
session14,iaa_pub927_.jpg,3.804347826,3.973913043,session14_iaa_pub927_.jpg,test,3.3944215774536133,3.5862770080566406
session34,iaa_pub2334_.jpg,3.326086957,3.539130435,session34_iaa_pub2334_.jpg,test,3.125199556350708,3.331037998199463
session53,iaa_pub3683_.jpg,2.113636364,2.136363636,session53_iaa_pub3683_.jpg,test,2.131927013397217,2.3373425006866455
session433,iaa_pub30299_.jpg,3.568181818,3.609090909,session433_iaa_pub30299_.jpg,test,3.073545217514038,3.1499972343444824
session377,iaa_pub26321_.jpg,3.25,3.404545455,session377_iaa_pub26321_.jpg,test,2.977234125137329,3.131716251373291
session86,iaa_pub5960_.jpg,3.395833333,3.570833333,session86_iaa_pub5960_.jpg,test,3.0935556888580322,3.322814702987671
session223,iaa_pub15547_.jpg,2.847826087,2.986956522,session223_iaa_pub15547_.jpg,test,2.6608591079711914,2.8206238746643066
session156,iaa_pub10854_.jpg,3.1,3.3,session156_iaa_pub10854_.jpg,test,3.079620122909546,3.217374086380005
session105,iaa_pub7305_.jpg,2.846153846,2.873076923,session105_iaa_pub7305_.jpg,test,2.6110308170318604,2.864872694015503
session57,iaa_pub3960_.jpg,3.055555556,3.255555556,session57_iaa_pub3960_.jpg,test,2.984673261642456,3.0757269859313965
session335,iaa_pub23435_.jpg,3.1,3.24,session335_iaa_pub23435_.jpg,test,2.9715802669525146,3.2554776668548584
session363,iaa_pub25362_.jpg,2.80952381,3.004761905,session363_iaa_pub25362_.jpg,test,2.225609064102173,2.2774715423583984
session327,iaa_pub22882_.jpg,2.086956522,2.152173913,session327_iaa_pub22882_.jpg,test,1.7556006908416748,1.8877017498016357
session441,iaa_pub30804_.jpg,3.428571429,3.666666667,session441_iaa_pub30804_.jpg,test,3.5548627376556396,3.6472411155700684
session105,iaa_pub7336_.jpg,2.557692308,2.630769231,session105_iaa_pub7336_.jpg,test,2.548919916152954,2.7767319679260254
session408,iaa_pub28521_.jpg,3.240740741,3.37037037,session408_iaa_pub28521_.jpg,test,3.1029372215270996,3.2805442810058594
session362,iaa_pub25292_.jpg,1.347826087,1.504347826,session362_iaa_pub25292_.jpg,test,1.3246510028839111,1.4545047283172607
session184,iaa_pub12844_.jpg,3.181818182,3.481818182,session184_iaa_pub12844_.jpg,test,3.189776659011841,3.468273162841797
session168,iaa_pub11734_.jpg,3.869565217,3.991304348,session168_iaa_pub11734_.jpg,test,3.6987030506134033,3.7460670471191406
session156,iaa_pub10896_.jpg,3.76,3.924,session156_iaa_pub10896_.jpg,test,3.709235429763794,3.941143751144409
session213,iaa_pub14849_.jpg,3.0,3.082608696,session213_iaa_pub14849_.jpg,test,2.847299098968506,2.9585072994232178
session138,iaa_pub9653_.jpg,3.760869565,3.87826087,session138_iaa_pub9653_.jpg,test,3.4711949825286865,3.7734644412994385
session117,iaa_pub8183_.jpg,1.413043478,1.491304348,session117_iaa_pub8183_.jpg,test,1.5627851486206055,1.465132236480713
session13,iaa_pub899_.jpg,3.347826087,3.42173913,session13_iaa_pub899_.jpg,test,3.1260619163513184,3.30271053314209
session250,iaa_pub17460_.jpg,2.586956522,3.004347826,session250_iaa_pub17460_.jpg,test,2.8816418647766113,3.102266550064087
session157,iaa_pub10976_.jpg,3.52173913,3.582608696,session157_iaa_pub10976_.jpg,test,3.509695291519165,3.6773147583007812
session408,iaa_pub28499_.jpg,3.018518519,3.214814815,session408_iaa_pub28499_.jpg,test,2.9513466358184814,3.212399482727051
session195,iaa_pub13581_.jpg,3.333333333,3.620833333,session195_iaa_pub13581_.jpg,test,3.006202220916748,3.2373266220092773
session55,iaa_pub3849_.jpg,3.425925926,3.518518519,session55_iaa_pub3849_.jpg,test,3.378237247467041,3.5536539554595947
session20,iaa_pub1350_.jpg,3.434782609,3.543478261,session20_iaa_pub1350_.jpg,test,3.3483471870422363,3.542623996734619
session174,iaa_pub12173_.jpg,3.5,3.604347826,session174_iaa_pub12173_.jpg,test,3.3413660526275635,3.578749656677246
session139,iaa_pub9710_.jpg,1.5,1.509090909,session139_iaa_pub9710_.jpg,test,1.5385944843292236,1.5928282737731934
session329,iaa_pub22991_.jpg,2.595238095,2.785714286,session329_iaa_pub22991_.jpg,test,2.9195492267608643,3.0211238861083984
session320,iaa_pub22383_.jpg,3.065217391,3.260869565,session320_iaa_pub22383_.jpg,test,3.285444974899292,3.377699375152588
session330,iaa_pub23091_.jpg,2.523809524,2.647619048,session330_iaa_pub23091_.jpg,test,2.5012102127075195,2.6066529750823975
session325,iaa_pub22744_.jpg,4.159090909,4.195454545,session325_iaa_pub22744_.jpg,test,3.3668978214263916,3.5628738403320312
session89,iaa_pub6215_.jpg,3.652173913,3.817391304,session89_iaa_pub6215_.jpg,test,3.4143056869506836,3.707453489303589
session440,iaa_pub30785_.jpg,2.619047619,2.652380952,session440_iaa_pub30785_.jpg,test,2.501485824584961,2.6110787391662598
session64,iaa_pub4416_.jpg,4.076923077,3.996153846,session64_iaa_pub4416_.jpg,test,3.559279203414917,3.741131544113159
session438,iaa_pub30610_.jpg,3.413043478,3.556521739,session438_iaa_pub30610_.jpg,test,3.2280802726745605,3.5800299644470215
session62,iaa_pub4334_.jpg,3.5,3.654545455,session62_iaa_pub4334_.jpg,test,3.4280073642730713,3.593238353729248
session380,iaa_pub26584_.jpg,2.225,2.38,session380_iaa_pub26584_.jpg,test,2.363166332244873,2.5582385063171387
session206,iaa_pub14385_.jpg,3.625,3.841666667,session206_iaa_pub14385_.jpg,test,3.3031342029571533,3.459459066390991
session133,iaa_pub9305_.jpg,3.54,3.736,session133_iaa_pub9305_.jpg,test,3.2487428188323975,3.6249914169311523
session445,iaa_pub31142_.jpg,3.630434783,3.839130435,session445_iaa_pub31142_.jpg,test,3.192880630493164,3.5391340255737305
session297,iaa_pub20752_.jpg,1.826086957,1.943478261,session297_iaa_pub20752_.jpg,test,1.975630521774292,2.1535301208496094
session110,iaa_pub7681_.jpg,3.979166667,4.079166667,session110_iaa_pub7681_.jpg,test,3.5520899295806885,3.7163939476013184
session399,iaa_pub27887_.jpg,2.892857143,3.085714286,session399_iaa_pub27887_.jpg,test,2.8257036209106445,2.9919986724853516
